"env","LON","LAT","DOY","YYYYMMDD","daysFromStart","T2M","T2M_MAX","T2M_MIN","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","ALLSKY_SFC_SW_DNI","ALLSKY_SFC_PAR_TOT","ALLSKY_SFC_UVA","ALLSKY_SFC_UVB","PRECTOT","EVPTRNS","QV2M","RH2M","GWETROOT","GWETTOP","FROST_DAYS","WS2M","P_ETP","VPD","N","RTA","n","TH1","TH2","PAR_TEMP","DayLength"
"Osimo 2022",13.4961,43.4601,146,2022-05-26,92,21.9,24.22,20.19,17.72,33.93,18.43,4.41,8.59,1.09,0.02,0.9,2.26,12.56,77.92,0.57,0.6,0,2.12,-1.36,0.666783720367229,15.019,40.695,1.628,69.7902752,69.4792,0.392237442922374,15.019452219547
"Osimo 2022",13.4961,43.4601,147,2022-05-27,93,21.76,23.26,20.19,17.96,33.96,19.4,8.53,8.91,1.14,0.03,0.01,1.38,12.76,79.27,0.57,0.6,0,1.76,-1.37,0.551102017498839,15.047,40.791,3.147,69.66665048,69.4256,0.409466911764706,15.0472422582942
"Osimo 2022",13.4961,43.4601,148,2022-05-28,94,22.11,24.4,19.57,18.13,34.25,18.27,6.56,8.61,1.12,0.03,2,1.17,13.01,78.49,0.57,0.61,0,3.14,0.83,0.585596533500682,15.074,40.883,2.419,70.16562761,69.8368,0.389416553595658,15.074172188334
"Osimo 2022",13.4961,43.4601,149,2022-05-29,95,19.19,21.47,17.85,15.24,34.31,11.26,2.71,5.56,0.79,0.02,1.56,1.4,10.83,78.12,0.57,0.61,0,3.8,0.16,0.570265529082703,15.1,40.972,0.999,65.51405572,65.8764,0.289734236581553,15.1002228316661
"Osimo 2022",13.4961,43.4601,150,2022-05-30,96,20.56,23.5,17.74,16.75,34.27,16.95,7.41,7.98,1.11,0.02,2.03,1.79,11.91,79.06,0.57,0.61,0,2.92,0.24,0.555749004576393,15.125,41.056,2.73,67.74020864,67.79,0.388132295719844,15.1253752866366
"Osimo 2022",13.4961,43.4601,151,2022-05-31,97,21.48,23.92,19.73,19.01,33.13,20.93,10.45,9.63,1.26,0.03,0.48,1.73,13.67,86.29,0.57,0.61,0,2.39,-1.25,0.435772937385904,15.15,41.137,3.849,69.70907108,69.5236,0.448324022346369,15.149610973092
"Osimo 2022",13.4961,43.4601,152,2022-06-01,98,22.95,26.39,19.49,18.1,32.29,28.18,32.17,12.92,1.64,0.04,0,3.09,12.91,75.23,0.57,0.58,0,2.1,-3.09,0.775567149965434,15.173,41.214,11.843,71.22424215,70.666,0.562962962962963,15.1729116781546
"Osimo 2022",13.4961,43.4601,153,2022-06-02,99,23.93,26.89,21.34,17.93,32.3,27.73,31.84,12.61,1.54,0.03,0,2.97,12.75,69.83,0.56,0.57,0,1.96,-2.97,0.985954087921141,15.195,41.286,11.718,72.24082581,71.5848,0.52695361470957,15.1952596024235
"Osimo 2022",13.4961,43.4601,154,2022-06-03,100,24.73,29.21,21.97,19.05,34.06,22.96,14.53,10.64,1.39,0.04,0.47,1.92,13.7,72.32,0.55,0.57,0,1.75,-1.45,1.14252920500564,15.217,41.355,5.346,73.69542864,72.788,0.430246663970886,15.2166374063965
"Osimo 2022",13.4961,43.4601,155,2022-06-04,101,24.63,28.02,22.28,19.93,34.24,25.96,21.18,12.06,1.53,0.04,0,2.09,14.46,76.28,0.55,0.57,0,1.86,-2.09,0.908664943510751,15.237,41.42,7.791,73.94214636,73.0048,0.489646772228989,15.2370282568953
"Osimo 2022",13.4961,43.4601,156,2022-06-05,102,26.87,30.76,23.63,18.18,35.53,12.38,1.85,6.08,0.83,0.02,0.03,1.73,13.01,60.64,0.55,0.56,0,1.95,-1.7,1.58741294320731,15.256,41.481,0.68,75.52420832,74.6148,0.226274655749907,15.2564158732687
"Osimo 2022",13.4961,43.4601,157,2022-06-06,103,24.5,26.3,22.34,19.12,32.88,26.74,23.76,12.25,1.56,0.04,0.02,1.55,13.75,72.01,0.54,0.55,0,3.35,-1.53,0.846442329856215,15.275,41.538,8.737,73.3135955,72.5832,0.5,15.2747845731379
"Osimo 2022",13.4961,43.4601,158,2022-06-07,104,24.61,28.14,22.04,17.82,32.68,27.6,28.87,12.66,1.62,0.04,0.34,1.8,12.75,67.08,0.54,0.55,0,2.22,-1.46,1.18983448575057,15.292,41.591,10.615,72.98496412,72.2252,0.514425030475417,15.2921193174427
"Osimo 2022",13.4961,43.4601,159,2022-06-08,105,22.81,24.55,21.38,17.31,32.17,27.95,28.89,12.74,1.63,0.04,1.19,1.11,12.37,71.72,0.54,0.56,0,3.98,0.0799999999999998,0.838598757744686,15.308,41.641,10.62,70.71587868,70.2416,0.558526961858834,15.3084057545433
"Osimo 2022",13.4961,43.4601,160,2022-06-09,106,20.43,21.51,19.88,17.73,33.75,12.59,3.51,6.18,0.87,0.02,27.9,0.22,12.69,84.43,0.56,0.71,0,5.09,27.68,0.414256228401363,15.324,41.686,1.29,67.85136851,68.0128,0.302496328928047,15.3236302631283
"Osimo 2022",13.4961,43.4601,161,2022-06-10,107,21.48,22.91,20.17,16.97,33.39,11.78,8.55,5.68,0.78,0.02,2.34,2.42,12.02,75.64,0.59,0.65,0,7.58,-0.0800000000000001,0.644521493778612,15.338,41.727,3.143,68.96727728,68.7892,0.264432029795158,15.337779993681
"Osimo 2022",13.4961,43.4601,162,2022-06-11,108,22.46,24.23,20.34,16.65,30.89,28.33,32.28,12.75,1.57,0.03,0,3.15,11.72,70.2,0.58,0.59,0,4.46,-3.15,0.811463014680744,15.351,41.764,11.865,70.0632508,69.654,0.567675868210151,15.3508429082546
"Osimo 2022",13.4961,43.4601,163,2022-06-12,109,23.39,25.22,21.27,16.01,30.58,27.76,30.87,12.2,1.47,0.03,0,3.06,11.23,63.62,0.57,0.57,0,3.37,-3.06,1.04955668225688,15.363,41.798,11.346,70.88015082,70.3536,0.521590423257802,15.362807818316
"Osimo 2022",13.4961,43.4601,164,2022-06-13,110,24.26,26.45,21.76,16.12,31.85,25.68,28.13,11.74,1.52,0.04,0,2.84,11.39,60.71,0.56,0.57,0,1.54,-2.84,1.19639159247113,15.374,41.827,10.34,71.85003354,71.2632,0.483924154987634,15.3736644204193
"Osimo 2022",13.4961,43.4601,165,2022-06-14,111,24.05,25.84,22.52,17.19,32.34,27.24,29.57,12.24,1.49,0.03,0.01,2.03,12.15,65.69,0.55,0.56,0,2.55,-2.02,1.06811897895634,15.383,41.852,10.869,72.02729055,71.4384,0.508939708939709,15.3834033294823
"Osimo 2022",13.4961,43.4601,166,2022-06-15,112,24.18,26.45,21.67,17.03,32.8,26.59,26.83,12.02,1.5,0.03,0.01,2.03,12.03,64.87,0.55,0.56,0,1.67,-2.02,1.08010692442749,15.392,41.874,9.862,72.13810034,71.5108,0.497105045492142,15.3920161094493
"Osimo 2022",13.4961,43.4601,167,2022-06-16,113,24.9,27.93,21.86,17.51,33.89,26.35,23.77,11.97,1.47,0.03,0.01,2.02,12.43,64.47,0.54,0.55,0,1.55,-2.01,1.19171381267572,15.399,41.891,8.738,73.1422897,72.4036,0.480722891566265,15.3994953011384
"Osimo 2022",13.4961,43.4601,168,2022-06-17,114,24.93,26.92,22.48,19.84,33.85,25.37,20.8,11.62,1.46,0.03,0.15,1.16,14.34,73.93,0.54,0.55,0,2.51,-1.01,0.820211424501673,15.406,41.905,7.647,74.16775151,73.2724,0.466105094263939,15.4058344470848
"Osimo 2022",13.4961,43.4601,169,2022-06-18,115,24.92,26.56,23.13,16.68,31.72,27.49,28,12.51,1.59,0.04,0.06,1.42,11.82,61.51,0.53,0.54,0,3.51,-1.36,1.25414669000354,15.411,41.914,10.295,72.86427908,72.1248,0.502006420545746,15.4110281132131
"Osimo 2022",13.4961,43.4601,170,2022-06-19,116,24.56,26.87,22.17,17.75,31.27,27.85,30.98,12.26,1.5,0.03,0,1.31,12.67,67.24,0.53,0.54,0,2.4,-1.31,1.07304225285669,15.415,41.92,11.392,72.92728256,72.15,0.499185667752443,15.4150719071883
"Osimo 2022",13.4961,43.4601,171,2022-06-20,117,26.66,31.35,22.06,15.99,32.22,28.18,31.25,12.63,1.54,0.03,0,1.49,11.4,53.81,0.53,0.53,0,2.37,-1.49,1.80106819971385,15.418,41.921,11.493,74.40205854,73.6164,0.473743435858965,15.4179624933191
"Osimo 2022",13.4961,43.4601,172,2022-06-21,118,26.24,30.4,22.32,17.53,34.24,26.5,19.1,12.14,1.5,0.04,0.35,1.09,12.53,59.59,0.52,0.53,0,3,-0.74,1.51483878931483,15.42,41.919,7.026,74.51308184,73.7508,0.46265243902439,15.4196976039085
"Osimo 2022",13.4961,43.4601,173,2022-06-22,119,26.31,29.94,23.26,18.21,35.16,21.78,8.81,10.07,1.27,0.03,0,0.85,13.06,61.79,0.52,0.53,0,2.49,-0.85,1.44975598739979,15.42,41.912,3.241,74.86950951,74.0656,0.382744203724819,15.420276046973
"Osimo 2022",13.4961,43.4601,174,2022-06-23,120,26.91,29.02,23.61,18.57,35.52,18.54,6.18,8.76,1.11,0.03,0.47,0.57,13.34,60.87,0.51,0.53,0,2.36,-0.1,1.32336759357018,15.42,41.902,2.274,75.60900583,74.7952,0.325529542920847,15.4196977102748
"Osimo 2022",13.4961,43.4601,175,2022-06-24,121,27.39,31.49,23.63,18.86,34.52,26.8,23,12.38,1.59,0.04,0.04,0.82,13.64,61.1,0.51,0.52,0,2.61,-0.78,1.59054207392803,15.418,41.888,8.466,76.3165371,75.3796,0.451989777290982,15.4179635616401
"Osimo 2022",13.4961,43.4601,176,2022-06-25,122,26.09,29.15,23.39,18.49,34.28,24.13,18,11.21,1.46,0.04,0,0.6,13.28,63.7,0.51,0.52,0,3.07,-0.6,1.3299761310055,15.415,41.869,6.627,74.7769367,73.9464,0.429666538903795,15.4150756455589
"Osimo 2022",13.4961,43.4601,177,2022-06-26,123,26.99,29.65,24.6,19.11,34.65,27.91,28.36,12.96,1.64,0.04,0,0.59,13.77,62.74,0.5,0.52,0,2.53,-0.59,1.41328822841058,15.411,41.847,10.444,75.95427074,75.0696,0.480177843645795,15.4110370760936
"Osimo 2022",13.4961,43.4601,178,2022-06-27,124,27.51,29.98,24.43,21.15,35.2,26.7,19.58,12.21,1.54,0.04,0,0.43,15.7,69.6,0.5,0.52,0,3.61,-0.43,1.13995215002751,15.406,41.821,7.213,77.5857904,76.324,0.443838604143948,15.4058520261445
"Osimo 2022",13.4961,43.4601,179,2022-06-28,125,27.73,30.49,25.42,21.77,35.94,18.63,6.85,8.76,1.15,0.03,0.04,0.36,16.32,71.27,0.5,0.52,0,1.96,-0.32,1.1987093285006,15.4,41.791,2.524,78.13522929,76.7672,0.315903353768482,15.3995257131482
"Osimo 2022",13.4961,43.4601,180,2022-06-29,126,26.79,29.41,24.47,20.72,34.41,27.53,26.85,12.68,1.61,0.04,0.02,0.33,15.26,69.89,0.5,0.52,0,2.71,-0.31,1.14076508369468,15.392,41.757,9.897,76.54192569,75.4492,0.47331093691676,15.3920643813107
"Osimo 2022",13.4961,43.4601,181,2022-06-30,127,27.03,29.58,24.2,19.81,33.9,28.69,32.53,13.12,1.65,0.04,0.02,0.3,14.43,65.53,0.49,0.51,0,2.59,-0.28,1.26995726330002,15.383,41.718,11.995,76.35914141,75.3616,0.485386607473178,15.3834752804966
"Osimo 2022",13.4961,43.4601,182,2022-07-01,128,27.74,29.99,25.03,20.89,34.16,27.14,23.81,12.43,1.57,0.04,0.01,0.23,15.5,66.92,0.49,0.51,0,2.77,-0.22,1.23674587707636,15.374,41.677,8.783,77.57781192,76.4604,0.448089401586157,15.3737666419219
"Osimo 2022",13.4961,43.4601,183,2022-07-02,129,27.84,30.24,24.8,20.96,34.81,27.59,29.01,12.56,1.54,0.03,0.01,0.19,15.46,66.61,0.49,0.51,0,3.46,-0.18,1.23508836115004,15.363,41.631,10.705,77.68395176,76.5856,0.451149425287356,15.3629476508153
"Osimo 2022",13.4961,43.4601,184,2022-07-03,130,27.84,30.14,25.25,20.47,34.17,28.76,33.04,13.17,1.66,0.04,0,0.15,15.05,65.73,0.49,0.51,0,3.52,-0.15,1.33902951212476,15.351,41.581,12.198,77.56724968,76.4092,0.473060344827586,15.3510284162315
"Osimo 2022",13.4961,43.4601,185,2022-07-04,131,28.32,30.97,25.41,20.06,34.56,27.48,26.95,12.48,1.54,0.04,0,0.12,14.63,61.5,0.48,0.51,0,2.87,-0.12,1.51841716510681,15.338,41.527,9.954,77.687332,76.7416,0.440677966101695,15.3380199382184
"Osimo 2022",13.4961,43.4601,186,2022-07-05,132,27.5,29.75,24.97,20.42,34.91,27.3,26.52,12.61,1.59,0.04,0.26,0.06,14.98,65.96,0.48,0.51,0,3.5,0.2,1.2725488031933,15.324,41.47,9.8,77.10033,76.0512,0.458545454545455,15.3239340725497
"Osimo 2022",13.4961,43.4601,187,2022-07-06,133,27.7,29.74,25.86,17.84,34.07,23.63,20.76,10.92,1.42,0.03,0.29,0.05,12.82,56.41,0.48,0.51,0,3.15,0.24,1.71358665264505,15.309,41.408,7.675,76.1396843,75.3224,0.394223826714801,15.3087834932526
"Osimo 2022",13.4961,43.4601,188,2022-07-07,134,27.26,29.47,25.36,19.12,34.45,25.28,23.53,11.54,1.47,0.03,0.93,0.03,13.81,61.96,0.48,0.51,0,3.6,0.9,1.46211134338154,15.293,41.343,8.704,76.24171304,75.3432,0.423330887747616,15.2925816531619
"Osimo 2022",13.4961,43.4601,189,2022-07-08,135,24.71,25.58,23.81,16.61,32.08,26.52,28.29,11.98,1.52,0.03,0.88,0.02,11.68,60.78,0.48,0.52,0,6.96,0.86,1.22407515184537,15.275,41.274,10.47,72.49211062,71.8896,0.484823957911777,15.2753427427452
"Osimo 2022",13.4961,43.4601,190,2022-07-09,136,23.75,24.81,22.16,14.43,30.46,28.7,33.96,12.83,1.6,0.04,0.04,0.02,10.15,56.25,0.48,0.5,0,5.28,0.02,1.25716024102008,15.257,41.201,12.576,70.71953125,70.1448,0.540210526315789,15.2570816474455
"Osimo 2022",13.4961,43.4601,191,2022-07-10,137,24.91,27.06,22.68,12.95,31.54,28.66,35.2,12.98,1.62,0.04,0,0.02,9.25,47.99,0.47,0.49,0,2.23,-0.02,1.67377994344243,15.238,41.124,13.043,71.44929591,70.772,0.521075873143316,15.2378139037887
"Osimo 2022",13.4961,43.4601,192,2022-07-11,138,24.57,25.93,23.48,14.98,32.43,27.18,30.34,12.36,1.55,0.03,0,0.01,10.54,55.46,0.47,0.48,0,3.71,-0.01,1.41660133205801,15.218,41.043,11.25,71.76117678,71.1628,0.503052503052503,15.2175556545055
"Osimo 2022",13.4961,43.4601,193,2022-07-12,139,24.23,25.86,22.59,16.69,35,19.11,13.12,8.94,1.18,0.03,1.07,0,11.72,62.89,0.47,0.49,0,2.9,1.07,1.13709390876655,15.196,40.959,4.868,72.01889453,71.4384,0.368964094098225,15.196323602915
"Osimo 2022",13.4961,43.4601,194,2022-07-13,140,25.41,27.31,23.11,13.85,31.19,27.62,32.74,12.21,1.48,0.03,0,0,9.9,50.33,0.47,0.49,0,2.64,0,1.6462770736644,15.174,40.87,12.156,72.34587447,71.596,0.480519480519481,15.1741349668091
"Osimo 2022",13.4961,43.4601,195,2022-07-14,141,26.18,28,24.34,14.78,31.39,28.27,33.66,12.78,1.6,0.04,0,0,10.56,50.03,0.47,0.46,0,1.72,0,1.73124522115732,15.151,40.778,12.506,73.31838546,72.7008,0.488158899923606,15.1510074320768
"Osimo 2022",13.4961,43.4601,196,2022-07-15,142,27.52,30.5,23.94,17.32,33.49,27.96,33.99,12.74,1.59,0.04,0,0,12.35,54.23,0.47,0.44,0,2.23,0,1.69230300394559,15.127,40.683,12.638,75.61116504,74.9552,0.462936046511628,15.1269591062934
"Osimo 2022",13.4961,43.4601,197,2022-07-16,143,27.77,30.64,25.37,19.37,34.81,27.46,31.31,12.55,1.56,0.04,0.07,0,14,60.5,0.47,0.42,0,2.6,0.07,1.57111700654793,15.102,40.583,11.651,76.7750415,75.9432,0.451926539431041,15.1020084724939
"Osimo 2022",13.4961,43.4601,198,2022-07-17,144,27.75,29.99,25.24,20.88,34.73,25.53,27.39,11.48,1.37,0.03,0.39,0,15.36,67.26,0.47,0.42,0,2.59,0.39,1.25821523389956,15.076,40.48,10.201,77.6373235,76.4668,0.413693693693694,15.076174343338
"Osimo 2022",13.4961,43.4601,199,2022-07-18,145,27.3,29.52,25.23,17.05,33.25,26.08,27.16,11.6,1.4,0.03,0,0,12.15,55.16,0.47,0.41,0,3.07,0,1.72560154140983,15.049,40.373,10.124,75.4332132,74.638,0.424908424908425,15.0494758158615
"Osimo 2022",13.4961,43.4601,200,2022-07-19,146,27.14,29.61,24.3,16.19,32.03,28.4,35.39,12.86,1.62,0.04,0,0,11.71,54.45,0.46,0.4,0,2.6,0,1.75304137328768,15.022,40.262,13.204,75.1270027,74.1684,0.473839351510685,15.0219322269959
"Osimo 2022",13.4961,43.4601,201,2022-07-20,147,27.55,30.25,24.17,18.81,31.72,27.33,32.86,12.08,1.48,0.03,0,0,13.57,60.3,0.46,0.38,0,1.77,0,1.48786478025856,14.994,40.147,12.272,76.4391235,75.5216,0.438475499092559,14.9935631100263
"Osimo 2022",13.4961,43.4601,202,2022-07-21,148,28.23,30.3,25.66,16.74,34.07,25.85,28.06,11.61,1.41,0.03,0,0,11.87,49.9,0.46,0.37,0,1.55,0,1.89945319452263,14.964,40.029,10.49,75.9765023,75.4564,0.411264612114771,14.9643881521397
"Osimo 2022",13.4961,43.4601,203,2022-07-22,149,29.42,32.02,26.42,17.21,35.49,24.73,25.46,11.02,1.3,0.03,0,0,12.27,48.58,0.46,0.36,0,1.48,0,2.13924080241982,14.934,39.908,9.527,77.33257364,76.8156,0.374575118966689,14.9344271532044
"Osimo 2022",13.4961,43.4601,204,2022-07-23,150,30.26,34.81,27.27,19.21,36.47,25.56,26.11,11.64,1.44,0.03,0,0,13.9,52.63,0.46,0.35,0,1.96,0,2.36663011066454,14.904,39.782,9.782,79.05108962,78.3756,0.384666226040978,14.9036999859051
"Osimo 2022",13.4961,43.4601,205,2022-07-24,151,29.88,32.11,27.66,20.76,35.94,24.53,22.51,11.15,1.34,0.03,0,0,15.27,58.35,0.46,0.34,0,2.76,0,1.79443989988271,14.872,39.653,8.442,79.4193802,78.5536,0.373159303882195,14.8722265573427
"Osimo 2022",13.4961,43.4601,206,2022-07-25,152,29.6,32.18,26.5,21.17,36.22,25.12,24.95,11.49,1.42,0.03,0,0,15.7,61.32,0.46,0.33,0,2.07,0,1.61957090062265,14.84,39.521,9.369,79.4764528,78.4212,0.388175675675676,14.8400267721951
"Osimo 2022",13.4961,43.4601,207,2022-07-26,153,29.81,32.75,27.45,21.27,36.03,23.84,20.32,11.05,1.38,0.03,0.79,0,15.85,60.8,0.46,0.33,0,2.24,0.79,1.78168698497581,14.807,39.385,7.639,79.6949352,78.6672,0.370680979537068,14.8071204975171
"Osimo 2022",13.4961,43.4601,208,2022-07-27,154,28.27,30.69,26.11,22.93,35.72,14.81,10.89,7.02,0.92,0.02,2.31,0,17.54,73.31,0.46,0.38,0,1.88,2.31,1.10103390405302,14.774,39.245,4.1,79.23285963,77.7248,0.248319773611602,14.7735275292482
"Osimo 2022",13.4961,43.4601,209,2022-07-28,155,27.82,29.76,25.39,20.62,35.04,25.48,27.57,11.7,1.46,0.03,0.35,0,15.16,65.42,0.46,0.41,0,1.9,0.35,1.28397394695848,14.739,39.102,10.392,77.49698556,76.4432,0.420560747663551,14.7392675604795
"Osimo 2022",13.4961,43.4601,210,2022-07-29,156,28.5,30.23,26.32,21.3,35.42,23.02,22.72,10.59,1.33,0.03,1.08,0,15.79,65.19,0.46,0.41,0,1.98,1.08,1.3292092834048,14.704,38.955,8.576,78.4561885,77.368,0.371578947368421,14.7043601515196
"Osimo 2022",13.4961,43.4601,211,2022-07-30,157,26.64,28.05,25.46,20.82,34.98,21.78,19.92,10.19,1.31,0.03,4.55,0,15.34,70.58,0.47,0.48,0,4.29,4.55,1.06360844819097,14.669,38.805,7.53,76.39994688,75.3352,0.382507507507508,14.6688247017875
"Osimo 2022",13.4961,43.4601,212,2022-07-31,158,27.48,29.77,25.17,16.89,32.42,26.07,31.65,11.79,1.45,0.03,0,0,11.98,53.31,0.47,0.51,0,2.43,0,1.76938245141223,14.633,38.651,11.982,75.43856212,74.7604,0.429039301310044,14.6326804235461
"Osimo 2022",13.4961,43.4601,213,2022-08-01,159,28.32,30.45,25.65,17.58,33,26.14,31.54,11.93,1.49,0.03,0.02,0,12.54,52.58,0.47,0.45,0,1.2,0.02,1.81299943418375,14.596,38.494,11.959,76.46200944,75.8488,0.421257062146893,14.5959463174848
"Osimo 2022",13.4961,43.4601,214,2022-08-02,160,27.9,30.23,25.95,20.13,34.42,20.98,16.72,9.75,1.28,0.03,0.07,0,14.74,63.4,0.47,0.42,0,1.97,0.07,1.46822736555048,14.559,38.334,6.35,77.344514,76.3468,0.349462365591398,14.5586411501415
"Osimo 2022",13.4961,43.4601,215,2022-08-03,161,27.97,30.37,25,19.42,33.65,24.41,27.57,10.93,1.31,0.03,0.07,0,14.18,61.88,0.46,0.4,0,2.55,0.07,1.49517924850427,14.521,38.17,10.488,77.24161764,76.1612,0.390775831247765,14.5207834331532
"Osimo 2022",13.4961,43.4601,216,2022-08-04,162,28.84,31.32,25.34,19.99,33.32,26.01,32.06,11.77,1.45,0.03,0.04,0,14.62,59.85,0.46,0.39,0,1.87,0.04,1.56690959923889,14.482,38.003,12.217,78.1899826,77.2364,0.408113730929265,14.4823914043107
"Osimo 2022",13.4961,43.4601,217,2022-08-05,163,29.09,31.48,26.59,18.69,33.56,24.45,28.83,10.84,1.3,0.03,0,0,13.44,53.78,0.46,0.37,0,1.78,0,1.89333543712203,14.443,37.832,11.006,77.66051598,77.0184,0.372636644895153,14.4434830103873
"Osimo 2022",13.4961,43.4601,218,2022-08-06,164,29.49,32.05,26.07,20.62,34.14,22.92,25.02,10.08,1.18,0.03,0.04,0,15.21,59.71,0.46,0.35,0,3.61,0.04,1.64220240915328,14.404,37.659,9.57,79.08076421,78.1132,0.341810783316378,14.4040758917048
"Osimo 2022",13.4961,43.4601,219,2022-08-07,165,28.12,29.61,26.79,20.44,34.65,20.62,17.85,9.37,1.14,0.03,1.53,0,14.98,63.51,0.46,0.36,0,4.37,1.53,1.43257870072349,14.364,37.482,6.841,77.67569188,76.6784,0.33321479374111,14.3641873683938
"Osimo 2022",13.4961,43.4601,220,2022-08-08,166,27.52,29.51,26.12,21.14,35.37,17.66,14.26,8.09,1.02,0.03,7.73,0,15.65,68.92,0.47,0.53,0,3.54,7.73,1.24679556098001,14.324,37.301,5.476,77.51275616,76.3304,0.293968023255814,14.3238344283009
"Osimo 2022",13.4961,43.4601,221,2022-08-09,167,26.08,26.77,25.18,19.56,33.83,21.85,19.5,9.95,1.24,0.03,1.72,0.01,14.12,67.44,0.48,0.56,0,4.05,1.71,1.08432530367501,14.283,37.118,7.504,75.19334848,74.3216,0.381518404907975,14.2830337164897
"Osimo 2022",13.4961,43.4601,222,2022-08-10,168,27.06,28.41,25.68,19.11,33.54,23.66,25.06,10.7,1.32,0.03,0.05,0.01,13.73,62.2,0.47,0.51,0,4.69,0.04,1.37217937887712,14.242,36.931,9.664,75.9870068,75.1396,0.395417590539542,14.2418015262812
"Osimo 2022",13.4961,43.4601,223,2022-08-11,169,27.09,28.91,25.44,16.35,32.88,22.7,22.91,10.23,1.27,0.03,0.02,0,11.57,52.52,0.47,0.47,0,3.9,0.02,1.75892977739802,14.2,36.742,8.854,74.81793132,74.176,0.377630121816168,14.2001537917736
"Osimo 2022",13.4961,43.4601,224,2022-08-12,170,26.52,28.62,24.43,16.3,33.44,17.31,10.98,7.96,1.03,0.02,0.16,0,11.6,54.3,0.47,0.45,0,3.38,0.16,1.63670000654494,14.158,36.549,4.253,74.2726564,73.588,0.300150829562594,14.1581060817818
"Osimo 2022",13.4961,43.4601,225,2022-08-13,171,25.01,26.65,23.79,16.52,33.17,17.71,13.83,8.12,1.04,0.02,1.75,0,11.68,59.45,0.47,0.46,0,3.99,1.75,1.34003784474111,14.116,36.353,5.37,72.77651055,72.1572,0.324670131947221,14.1156735951339
"Osimo 2022",13.4961,43.4601,226,2022-08-14,172,25.85,28.3,23.07,16.78,31.97,24.22,28.16,10.86,1.32,0.03,0.02,0,11.92,58.02,0.47,0.46,0,3.41,0.02,1.42298310622681,14.073,36.154,10.961,73.7898283,73.0908,0.420116054158607,14.0728711572606
"Osimo 2022",13.4961,43.4601,227,2022-08-15,173,27.31,29.91,24.33,18.26,34.39,20.58,16.99,9.56,1.23,0.03,0.18,0,13.14,58.2,0.47,0.43,0,2.12,0.18,1.53434856664923,14.03,35.953,6.63,75.8339758,75.0836,0.350054924935921,14.0297132180146
"Osimo 2023",13.4961,43.4601,39,2023-02-08,1,6.67,7.45,5.98,-0.13,24.72,7.04,11.47,3.04,0.37,0,0.09,0,3.67,61.89,0.8,0.83,0,5.06,0.09,0.378470086995901,10.168,16.824,6.932,46.93921237,47.8232,0.455772113943029,10.1681744582781
"Osimo 2023",13.4961,43.4601,40,2023-02-09,2,5.89,6.96,4.89,-0.03,25.9,6.75,8.41,2.97,0.38,0,0.78,0,3.7,65.92,0.79,0.83,0,3.98,0.78,0.322894486156309,10.212,17.034,5.042,45.48820112,47.0792,0.504244482173175,10.2119411387784
"Osimo 2023",13.4961,43.4601,41,2023-02-10,3,6.25,7.73,4.77,0.92,22.43,9.8,15.41,4.12,0.49,0.01,0,0.02,3.96,68.8,0.79,0.83,0,4.45,-0.02,0.302865358105397,10.256,17.249,9.163,45.7811,47.7812,0.6592,10.2561019687296
"Osimo 2023",13.4961,43.4601,42,2023-02-11,4,7.61,9.89,6.06,2.12,21.46,12.02,21.37,5.05,0.58,0.01,0,0.12,4.31,68.3,0.79,0.83,0,4.38,-0.12,0.36723419439311,10.301,17.466,12.603,47.8428537,49.5732,0.663600525624179,10.3006393589235
"Osimo 2023",13.4961,43.4601,43,2023-02-12,5,9.25,12.45,6.45,4.59,24.46,6.41,9.39,2.82,0.36,0.01,0,0.24,5.17,72.75,0.79,0.83,0,3.79,-0.24,0.357016680825292,10.346,17.686,5.493,50.05133125,52.1024,0.304864864864865,10.3455362023079
"Osimo 2023",13.4961,43.4601,44,2023-02-13,6,9.86,11.69,8.06,4.31,23.36,12.23,22.96,5.28,0.61,0.01,0,0.38,5.02,68.45,0.79,0.83,0,2.88,-0.38,0.394464784283918,10.391,17.91,13.321,51.1799283,52.6116,0.535496957403651,10.3907758745528
"Osimo 2023",13.4961,43.4601,45,2023-02-14,7,9.25,11.75,7.07,6.27,22.62,12.46,23.98,5.3,0.6,0.01,0,0.31,5.78,82.05,0.79,0.82,0,4.27,-0.31,0.240405297120867,10.436,18.136,13.799,49.57307875,52.7072,0.572972972972973,10.4363422330844
"Osimo 2023",13.4961,43.4601,46,2023-02-15,8,10.83,13.03,8.61,7.32,22.86,12.41,22.13,5.2,0.59,0.01,0,0.44,6.25,78.95,0.79,0.82,0,2.14,-0.44,0.285340919392142,10.482,18.365,12.631,52.24723215,54.6652,0.480147737765466,10.4822196146898
"Osimo 2023",13.4961,43.4601,47,2023-02-16,9,10.22,13.31,7.15,6.08,23.71,11.16,13.88,4.75,0.57,0.01,0,0.44,5.75,75.78,0.78,0.82,0,2.34,-0.44,0.33000757411458,10.528,18.598,7.857,51.40892884,53.6088,0.464774951076321,10.5283928317914
"Osimo 2023",13.4961,43.4601,48,2023-02-17,10,9.52,12.02,6.86,6.91,23.62,12.09,19.1,5.18,0.6,0.01,0.02,0.34,6.06,84.3,0.78,0.82,0,2.97,-0.32,0.202650857006199,10.575,18.832,10.725,49.9014064,53.2076,0.544117647058823,10.5748471674902
