"REF_DATE","GEO","DGUID","Traveller characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-06","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3192578","","","","0"
"2003-07","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3957726","","","","0"
"2003-08","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4416853","","","","0"
"2003-09","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3223663","","","","0"
"2003-10","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3210134","","","","0"
"2003-11","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3039982","","","","0"
"2003-12","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","2944666","","","","0"
"2004-01","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3076141","","","","0"
"2004-02","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3065344","","","","0"
"2004-03","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3817467","","","","0"
"2004-04","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3580677","","","","0"
"2004-05","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3582281","","","","0"
"2004-06","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3207259","","","","0"
"2004-07","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4084696","","","","0"
"2004-08","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4341719","","","","0"
"2004-09","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3374802","","","","0"
"2004-10","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3379070","","","","0"
"2004-11","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3138201","","","","0"
"2004-12","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3138636","","","","0"
"2005-01","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3292089","","","","0"
"2005-02","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3102610","","","","0"
"2005-03","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4099890","","","","0"
"2005-04","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3684456","","","","0"
"2005-05","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3730537","","","","0"
"2005-06","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3356449","","","","0"
"2005-07","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4424341","","","","0"
"2005-08","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4738943","","","","0"
"2005-09","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3590870","","","","0"
"2005-10","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3512958","","","","0"
"2005-11","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3241841","","","","0"
"2005-12","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3255961","","","","0"
"2006-01","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3625823","","","","0"
"2006-02","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3172609","","","","0"
"2006-03","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4273194","","","","0"
"2006-04","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4117687","","","","0"
"2006-05","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3951064","","","","0"
"2006-06","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3550249","","","","0"
"2006-07","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4701909","","","","0"
"2006-08","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4962030","","","","0"
"2006-09","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3812855","","","","0"
"2006-10","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3643289","","","","0"
"2006-11","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3513462","","","","0"
"2006-12","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3588128","","","","0"
"2007-01","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3744272","","","","0"
"2007-02","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3174820","","","","0"
"2007-03","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4382972","","","","0"
"2007-04","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4101662","","","","0"
"2007-05","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4006055","","","","0"
"2007-06","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3717996","","","","0"
"2007-07","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4847479","","","","0"
"2007-08","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","5350819","","","","0"
"2007-09","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4233202","","","","0"
"2007-10","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4286349","","","","0"
"2007-11","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4283994","","","","0"
"2007-12","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3914964","","","","0"
"2008-01","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4106736","","","","0"
"2008-02","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3747438","","","","0"
"2008-03","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","5082331","","","","0"
"2008-04","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4407398","","","","0"
"2008-05","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4511167","","","","0"
"2008-06","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4061744","","","","0"
"2008-07","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","5036074","","","","0"
"2008-08","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","5940902","","","","0"
"2008-09","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4034108","","","","0"
"2008-10","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3843468","","","","0"
"2008-11","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3604216","","","","0"
"2008-12","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3361675","","","","0"
"2009-01","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3596059","","","","0"
"2009-02","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3388321","","","","0"
"2009-03","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4434685","","","","0"
"2009-04","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4040644","","","","0"
"2009-05","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3995488","","","","0"
"2009-06","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3275847","","","","0"
"2009-07","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4310683","","","","0"
"2009-08","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","5310675","","","","0"
"2009-09","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3908953","","","","0"
"2009-10","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3758844","","","","0"
"2009-11","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3746349","","","","0"
"2009-12","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3717516","","","","0"
"2010-01","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4087531","","","","0"
"2010-02","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","3640639","","","","0"
"2010-03","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4997382","","","","0"
"2010-04","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4798142","","","","0"
"2010-05","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4733013","","","","0"
"2010-06","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","4056946","","","","0"
"2010-07","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","5388379","","","","0"
"2010-08","Canada","2016A000011124","Total Canadian residents","Persons","249","units","0","v125227","1.45","6064316","","","","0"
