"Plot","Entry","Name","Rep","Expt","PlantingDate","DTE","DTF","DTS","DTM","Tb","Pc"
5973,57,"ILL 11555 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,41,65,85,-19.4463531917126,4.30299931563538
5974,267,"PI 431923 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,52,70,87,-50.8787468667759,7.04827038847515
5975,71,"ILL 313 AGL",3,"Sutherland, Canada 2017","2017-05-04",10,47,67,87,-57.7904671036111,7.15915770212903
5976,131,"PI 169534 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,52,71,87,-24.1155127962704,6.1687001794475
5978,163,"PI 289079 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,54,74,87,-44.211618637006,6.51476208873769
5979,200,"PI 311107 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,51,69,88,-69.5066680851368,6.83574521834955
5980,140,"PI 181886 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,48,66,87,-80.3127258391921,6.92126750246962
5981,269,"PI 432000 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,46,70,87,-46.0866232678913,7.441122824688
5983,252,"PI 431705 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,48,68,87,-36.4114574494177,6.80276988157879
5984,136,"PI 178971 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,52,69,86,-36.2167077673104,6.48619438413672
5985,227,"PI 374117 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,67,85,-51.8101385169269,7.09151656275003
5987,258,"PI 431739 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",10,48,69,87,-31.3672113108303,6.4298336079225
5988,247,"PI 431643 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,46,70,87,-34.1706179023097,6.92426091108854
5989,148,"PI 209858 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,61,70,90,-53.0331459618622,5.93123454644006
5990,21,"CDC Royale AGL",3,"Sutherland, Canada 2017","2017-05-04",12,57,73,92,-28.573959159915,5.54831104041441
5991,6,"CDC Glamis AGL",3,"Sutherland, Canada 2017","2017-05-04",11,60,76,92,-32.1996976327963,5.5395683737231
5992,293,"PI 468902 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",10,47,69,90,-38.3163375041285,6.76163216680937
5993,283,"PI 432201 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,52,70,90,-28.3986729367284,6.42118160501777
5994,284,"PI 432212 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,49,68,86,-36.3935437957839,6.99586054385865
5995,103,"ILL 7089 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,45,70,87,-28.8354953817307,6.77491272889946
5996,294,"PI 472136 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,42,63,80,-21.2498631435406,4.81116050832948
5997,195,"PI 299366 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,51,71,90,-92.9385754074504,6.64440940226533
5998,81,"ILL 4768 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,41,61,79,-40.4239384072199,6.18745870345918
5999,243,"PI 431622 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,51,69,85,-46.6876693586288,6.91993782155196
6000,102,"ILL 6853 AGL",3,"Sutherland, Canada 2017","2017-05-04",10,48,67,87,-81.4668899528001,6.67444359556949
6002,59,"ILL 11558 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,42,66,81,-18.8812816024781,4.50268056197946
6003,98,"ILL 6182 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,70,87,-63.5783433906236,6.64793810048967
6004,230,"PI 374121 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,48,67,87,-41.3497653802191,6.53644282562674
6005,40,"CN 108369 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,53,74,90,-29.9623499019221,5.57696305405616
6007,187,"PI 299164 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,48,69,87,-49.7599020288048,6.82259227534325
6008,251,"PI 431684 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,48,69,87,-41.0946539680135,7.19572882913242
6009,69,"ILL 28 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,69,89,-70.5041633318889,7.03180200376748
6010,111,"ILL 7979 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,65,83,-37.0774097891896,5.43131254907196
6012,217,"PI 339289 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,44,69,87,-34.5014365054044,7.15101015341489
6013,116,"ILL 8174 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,46,72,89,-21.8256414566159,5.86268302853034
6015,235,"PI 420925 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,48,65,81,-110.537284073624,6.72971446841097
6017,281,"PI 432188 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,45,73,87,-30.8235444831163,6.60005797681825
6022,87,"ILL 5058 AGL",3,"Sutherland, Canada 2017","2017-05-04",13,56,73,90,-51.3294893346985,6.59202072389538
6023,271,"PI 432002 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,48,70,86,-51.3855366540058,7.27613464649959
6024,278,"PI 432145 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,52,67,86,-37.3059662919102,7.00552767805848
6026,241,"PI 426807 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,45,63,81,-61.6208095866345,7.07704811963126
6027,26,"CN 105604 AGL",3,"Sutherland, Canada 2017","2017-05-04",13,44,64,79,-35.0123587960722,5.77149468697387
6028,181,"PI 298923 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",10,46,70,86,-35.9761918140219,7.00797771919782
6029,138,"PI 179330 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,48,67,83,-46.3063015650685,7.02860525119635
6030,31,"CN 105777 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,41,63,79,-20.9805772411949,5.05642470157565
6031,23,"CDC SB-1 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,68,88,-27.8708814627617,6.57845489830734
6032,72,"ILL 3347 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,45,64,79,-35.0579181074974,5.73910113177352
6033,93,"ILL 5883 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,46,65,79,-67.4304689612362,6.99273919434366
6034,30,"CN 105767 AGL",3,"Sutherland, Canada 2017","2017-05-04",13,42,63,83,-22.9296645656384,6.16838085447922
6035,313,"PI 518734 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,61,75,92,-34.5750425953112,5.37145754973692
6036,262,"PI 431824 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,65,85,-39.5724015531288,7.15038648277969
6037,248,"PI 431662 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,48,68,83,-37.4255851195496,6.75237743236171
6038,106,"ILL 7668 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,65,82,-30.0260449479903,5.60393790375033
6039,85,"ILL 4875 AGL",3,"Sutherland, Canada 2017","2017-05-04",13,56,71,87,-32.4569978421484,6.3604003668515
6040,323,"W6 27766 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,67,90,-32.2818803922909,4.54080125991025
6041,214,"PI 339266 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,43,69,88,-27.3996823271477,6.82728672931202
6042,37,"CN 105865 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,53,71,88,-56.3717667018544,6.8444356718056
6044,151,"PI 212610 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,52,69,85,-39.1776541530307,6.49710596311783
6045,167,"PI 297754 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,48,65,87,-34.0725167303525,6.79394726036469
6046,17,"CDC Robin AGL",3,"Sutherland, Canada 2017","2017-05-04",11,51,71,89,-34.0728663646378,6.3592721381165
6047,108,"ILL 7747 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,46,65,85,-84.9389379831956,6.95145020996486
6048,74,"ILL 3597 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,41,64,81,-52.4275423295306,6.71137981799985
6051,245,"PI 431633 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",10,46,67,89,-29.8834584623249,6.43584904779755
6052,153,"PI 238758 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,48,73,90,-17.0156559085888,5.38817356183616
6053,185,"PI 299126 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,42,64,85,-66.6585820028606,6.99809713715497
6055,307,"PI 472629 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",10,45,65,84,-26.9057710901001,6.62530058866117
6056,224,"PI 368651 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,52,74,90,-36.9326046654013,6.59227996253955
6057,210,"PI 320953 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,57,73,90,-37.1562013220714,6.27655563198216
6058,231,"PI 379368 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,48,69,87,-47.5246364867943,6.73953288034107
6059,162,"PI 289073 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,53,72,87,-39.2677873992931,6.4362976559562
6060,49,"IG 4258 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,41,64,82,-39.7265513627066,6.02864152925469
6061,99,"ILL 6211 AGL",3,"Sutherland, Canada 2017","2017-05-04",10,45,69,90,-16.4219091769508,2.7468980124562
6062,315,"PI 533693 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",10,53,71,90,-33.4816203861928,6.20061158555821
6063,301,"PI 472559 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,42,65,81,-48.3127583787372,6.29765559741818
6064,201,"PI 312175 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",10,56,74,90,-45.7135636873055,6.49970612240588
6065,179,"PI 298921 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,44,69,87,-77.3085326046288,6.7369012708802
6067,150,"PI 212100 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,50,66,83,-43.783696582702,6.84231742605669
6068,107,"ILL 7716 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,46,71,89,-12.5371079352689,2.08663869540464
6069,175,"PI 298357 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,66,86,-24.7989566011147,6.43269184978301
6070,14,"CDC Red Rider AGL",3,"Sutherland, Canada 2017","2017-05-04",11,57,73,90,-32.3885881155894,5.76139780967052
6071,277,"PI 432124 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,47,65,86,-37.927648064954,7.15046362901731
6072,178,"PI 298645 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,53,73,90,-41.2547852051739,6.3922268874322
1001,75,"ILL 4164 AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,102,117,146,-32.9045632505087,7.38465295881946
1002,257,"PI 431731 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,117,140,162,-12.4327160075865,7.38982563606301
1003,288,"PI 432286 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",11,117,140,155,-20.4185448613473,7.1235591237733
1004,190,"PI 299237 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,117,134,162,-10.0908450957415,7.06825055254449
1005,245,"PI 431633 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,114,127,159,-8.18637302111417,7.2626882123761
1006,89,"ILL 5209 AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,102,117,148,-31.1554920950006,7.27956869088641
1007,147,"PI 518731 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,125,140,161,-8.77640393863262,7.24383037232518
1008,168,"PI 297767 AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,123,140,162,-20.8047042074665,7.25336744573046
1009,213,"PI 329167 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,114,130,152,-10.7499347569665,7.34147602454625
1010,40,"CN 108369 AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,NA,137,162,-10.001685444709,6.47573072977434
1011,227,"PI 374117 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,114,127,148,-17.337450706484,7.61192855089112
1012,313,"PI 518734 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,117,130,154,-13.0189740976039,6.20370578655748
1013,263,"PI 431863 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,119,140,166,-11.8945965490455,7.28890484325434
1014,149,"PI 211052 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",11,127,140,166,-13.7856760370849,7.71287255064772
1015,240,"PI 426797 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,97,114,140,-13.3674267635427,6.65082456904085
1016,152,"PI 217949 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,97,114,142,-19.5381275318329,7.37714447495871
1017,17,"CDC Robin AGL",1,"Marchouch, Morocco 2017","2017-12-21",16,125,140,166,-10.5679303348304,7.12251607876155
1018,139,"PI 181771 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",11,125,139,166,-12.2925555051516,7.16385149581919
1019,11,"CDC LeMay AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,146,166,-13.4134978120756,6.78066112047281
1020,16,"CDC Redwing AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,118,140,159,-19.944287778014,6.95010229884665
1021,302,"PI 472561 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,92,108,140,-15.2510593524427,6.55746106682939
1022,171,"PI 297787 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,140,166,-10.9363731241135,7.62670143784188
1023,210,"PI 320953 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,142,157,172,-12.4053586468572,7.00137943840413
1024,251,"PI 431684 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,127,146,158,-11.7541944020896,7.80717119456951
1025,185,"PI 299126 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,102,117,152,-25.0354749534914,7.42910772890924
1026,100,"ILL 624 AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,127,140,166,-11.4617794260696,7.25943280736811
1027,107,"ILL 7716 AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,84,104,140,-3.26804723820103,4.02210989214359
1028,125,"ILWL 118 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,104,NA,144,-8.88460140213093,6.41216444901202
1029,319,"Shasta AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,119,147,166,-2.54206760079498,6.20939793067915
1030,74,"ILL 3597 AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,97,117,140,-19.0481224956485,7.24883673274796
1031,273,"PI 432028 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,123,140,166,-11.8310122284957,7.51229361346124
1032,96,"ILL 6002 AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,83,99,146,-4.16762243409203,4.22160924084554
1033,65,"ILL 2194 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,109,125,159,-30.4543624319692,7.65889267364866
1034,55,"ILL 11548 AGL",1,"Marchouch, Morocco 2017","2017-12-21",16,92,115,140,-3.97448272314766,5.83697063968069
1035,52,"ILL 10657 AGL",1,"Marchouch, Morocco 2017","2017-12-21",16,92,108,146,-10.3611550973976,6.3440696413344
1036,32,"CN 105789 AGL",1,"Marchouch, Morocco 2017","2017-12-21",16,92,115,138,-13.8141910789161,6.55127975015435
1037,5,"CDC Cherie AGL",1,"Marchouch, Morocco 2017","2017-12-21",18,117,135,166,-11.476474928755,6.68563647142462
1038,44,"Eston AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,134,146,166,-11.1399434599785,7.51307639743802
1039,170,"PI 297783 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,90,106,140,-9.77568161444791,6.51921339364462
1040,12,"CDC Maxim AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,NA,134,159,-12.9466499167488,6.82511185569899
1041,104,"ILL 7558 AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,87,107,144,-5.87912749883092,4.71470168755481
1042,131,"PI 169534 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,127,146,166,-5.6736811959578,7.14148858728092
1043,196,"PI 299375 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,117,130,162,-20.5222704002237,7.48968448583495
1044,110,"ILL 7978 AGL",1,"Marchouch, Morocco 2017","2017-12-21",11,92,106,140,-13.1634237269235,6.23713224816521
1045,266,"PI 431888 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",11,130,144,160,-13.9936996058405,7.82554325496706
1046,150,"PI 212100 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,120,134,159,-14.2271631743764,7.4492898254297
1047,87,"ILL 5058 AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,127,146,162,-18.9003430370704,7.14522677610996
1048,216,"PI 339285 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,118,134,157,-24.5973707296511,7.56656106092883
1049,267,"PI 431923 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,127,148,159,-17.0440822522663,7.57849583047071
1050,187,"PI 299164 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,117,140,166,-17.3030392639808,7.37532591845564
1051,85,"ILL 4875 AGL",1,"Marchouch, Morocco 2017","2017-12-21",11,134,146,166,-9.71251157805837,7.14916296151711
1052,73,"ILL 358 AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,104,120,152,-19.6006022833707,7.40818389249791
1053,122,"ILL 9945 AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,92,115,137,-21.9296279652337,7.14203408992219
1054,320,"W6 27754 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,127,146,168,-13.3861009975266,6.62918920252449
1055,34,"CN 105862 AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,125,142,166,-16.2491821933151,7.30242176003578
1056,173,"PI 298121 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,117,138,159,-5.42409598365409,6.7643377573235
1057,282,"PI 432190 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,122,140,162,-9.274787040245,6.95668915805615
1058,229,"PI 374120 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,146,166,-23.8415499621329,6.73201526679808
1059,159,"PI 280686 AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,92,107,159,-8.01546148514755,6.22937399884505
1060,143,"PI 193547 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,117,127,155,-18.3740198672885,6.98385387510215
1061,8,"CDC Imax AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,136,166,-20.5625080907947,7.36306446733276
1062,155,"PI 250156 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,114,125,143,-20.7507617226734,7.52880248201448
1063,50,"IG 4781 AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,125,144,166,-12.1140071641715,7.14440395587607
1064,250,"PI 431679 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,127,146,166,-6.70323587379664,7.53118957452857
1065,195,"PI 299366 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,117,130,152,-40.0875724257861,6.98385423751707
1066,36,"CN 105864 AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,112,125,158,-28.939179303991,7.02804991177902
1067,265,"PI 431884 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,125,140,162,-9.75379932057553,7.81602388771429
1068,226,"PI 374116 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,140,159,-10.6207231204533,7.02945092481121
1069,61,"ILL 1553 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,114,127,152,-6.82729862129018,7.42572854609867
1070,283,"PI 432201 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",11,NA,140,163,-7.44013365737628,7.27715728924277
1071,299,"PI 472416 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,93,106,140,-17.0215974957098,6.78992999557955
1072,4,"CDC Greenstar AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,115,133,166,-9.36154295040038,6.1211318945145
1073,225,"PI 370481 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,118,136,166,-24.2680820328687,7.12720769614448
1074,140,"PI 181886 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,110,127,152,-32.1951301930486,7.29410408665663
1075,221,"PI 345627 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,125,146,166,-12.1960935384656,6.55774099563167
1076,91,"ILL 5639 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,115,130,159,-13.3382774656104,7.20038594138531
1077,222,"PI 358602 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,134,152,166,-10.0593631956139,7.23772946677093
1078,108,"ILL 7747 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,110,123,144,-34.3364790856175,7.30597843627717
1079,290,"PI 458503 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,117,134,159,-15.8163215860077,7.47557766380385
1080,314,"PI 533688 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,140,159,-21.7875737109809,7.30888654876804
1081,255,"PI 431717 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,120,140,169,-11.2162515189512,7.67187384842283
1082,60,"ILL 1220 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,140,162,-8.26681432197178,7.59408577466654
1083,214,"PI 339266 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,119,134,159,-6.01882724004009,7.66635513545905
1084,239,"PI 426784 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,92,115,140,-10.5362443677856,6.27803091272097
1085,175,"PI 298357 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,127,146,162,-5.52831812861023,7.36364180380747
1086,80,"ILL 4671 AGL",1,"Marchouch, Morocco 2017","2017-12-21",16,117,127,159,-21.1498075742219,7.14439429979195
1087,127,"IPL 220 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,84,106,146,-6.92703581671653,6.09462461361672
1088,179,"PI 298921 AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,111,127,146,-31.6143385820146,7.12951132525869
1089,218,"PI 339292 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,123,144,162,-7.56198180128266,7.68778681222859
1090,256,"PI 431728 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",14,123,140,162,-8.07388940309737,7.44115079989681
1091,137,"PI 179324 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,134,162,-21.2231674077715,7.63307113040914
1092,81,"ILL 4768 AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,92,114,140,-14.3791423302235,6.87627192921698
1093,200,"PI 311107 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,136,162,-27.1988211584785,7.25978003229551
1094,154,"PI 244046 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,83,102,134,-3.64813798640039,5.58905971672961
1095,79,"ILL 4665 AGL",1,"Marchouch, Morocco 2017","2017-12-21",15,115,NA,159,-13.7283477770575,7.07731092544434
1096,88,"ILL 5151 AGL",1,"Marchouch, Morocco 2017","2017-12-21",12,104,117,142,-30.0686958751906,7.28200227270598
1097,318,"PI 643452 AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,95,115,140,-21.8875746493826,6.88193682909688
1098,207,"PI 320945 LSP AGL",1,"Marchouch, Morocco 2017","2017-12-21",13,120,138,159,-26.8919041688196,7.53143390989729
