Entry,Name,Expt,DTF,DTM
110,ILL 7978 AGL,Ne17,108.3333333,142.3333333
110,ILL 7978 AGL,Sp16,97,127
110,ILL 7978 AGL,Sp17,102.6666667,123.6666667
110,ILL 7978 AGL,Mo16,101,146
110,ILL 7978 AGL,Mo17,91.33333333,139.3333333
110,ILL 7978 AGL,It16,113.6666667,167.3333333
110,ILL 7978 AGL,It17,117.6666667,154
111,ILL 7979 AGL,Ro16,46.33333333,93
111,ILL 7979 AGL,Ro17,42,76.66666667
111,ILL 7979 AGL,Su16,46,94.66666667
111,ILL 7979 AGL,Su17,47,85.33333333
111,ILL 7979 AGL,Su18,43,89
111,ILL 7979 AGL,Us18,51,85.66666667
111,ILL 7979 AGL,In16,56.33333333,NA
111,ILL 7979 AGL,In17,73.5,105
111,ILL 7979 AGL,Ba16,82,118
111,ILL 7979 AGL,Ba17,71,102.3333333
111,ILL 7979 AGL,Ne16,98.33333333,129
111,ILL 7979 AGL,Ne17,103.3333333,139
111,ILL 7979 AGL,Sp16,97,134
111,ILL 7979 AGL,Sp17,100.3333333,124.6666667
111,ILL 7979 AGL,Mo16,108,150.3333333
111,ILL 7979 AGL,Mo17,91,139.3333333
111,ILL 7979 AGL,It16,116.3333333,161.3333333
111,ILL 7979 AGL,It17,124.6666667,158.3333333
112,ILL 8007 AGL,Ro16,44,88.33333333
112,ILL 8007 AGL,Ro17,38,74
112,ILL 8007 AGL,Su16,43.33333333,91.33333333
112,ILL 8007 AGL,Su17,40,80.33333333
112,ILL 8007 AGL,Su18,41.33333333,76.66666667
112,ILL 8007 AGL,Us18,51,78.66666667
112,ILL 8007 AGL,In16,55.5,108
112,ILL 8007 AGL,In17,56,96.33333333
112,ILL 8007 AGL,Ba16,61.33333333,105.3333333
112,ILL 8007 AGL,Ba17,56.33333333,88
112,ILL 8007 AGL,Ne16,83.33333333,122
112,ILL 8007 AGL,Ne17,84.33333333,125.3333333
112,ILL 8007 AGL,Sp16,97,127
112,ILL 8007 AGL,Sp17,93.66666667,125
112,ILL 8007 AGL,Mo16,101,140.6666667
112,ILL 8007 AGL,Mo17,84,137.3333333
112,ILL 8007 AGL,It16,110,158.6666667
112,ILL 8007 AGL,It17,117.3333333,157
113,ILL 8009 AGL,Ro16,44,90.66666667
113,ILL 8009 AGL,Ro17,38.33333333,74.33333333
113,ILL 8009 AGL,Su16,45,90.33333333
113,ILL 8009 AGL,Su17,42.33333333,80.66666667
113,ILL 8009 AGL,Su18,41.66666667,82.66666667
113,ILL 8009 AGL,Us18,51.5,80.5
113,ILL 8009 AGL,In16,51.66666667,103.3333333
113,ILL 8009 AGL,In17,62,101.6666667
113,ILL 8009 AGL,Ba16,71.66666667,106.6666667
113,ILL 8009 AGL,Ba17,62.66666667,92.33333333
113,ILL 8009 AGL,Ne16,90.66666667,122.6666667
113,ILL 8009 AGL,Ne17,97,132.3333333
113,ILL 8009 AGL,Sp16,95.33333333,129.3333333
113,ILL 8009 AGL,Sp17,96.33333333,124
113,ILL 8009 AGL,Mo16,108,143.3333333
113,ILL 8009 AGL,Mo17,85.66666667,139
113,ILL 8009 AGL,It16,121,164
113,ILL 8009 AGL,It17,126.3333333,159
114,ILL 8010 AGL,Ro16,42.66666667,90.33333333
114,ILL 8010 AGL,Ro17,41.66666667,76
114,ILL 8010 AGL,Su16,45.33333333,90
114,ILL 8010 AGL,Su17,45,83.33333333
114,ILL 8010 AGL,Su18,42,84.66666667
114,ILL 8010 AGL,Us18,51.33333333,88.33333333
114,ILL 8010 AGL,In16,51.33333333,110.5
114,ILL 8010 AGL,In17,61.66666667,103.5
114,ILL 8010 AGL,Ba16,75.5,111.6666667
114,ILL 8010 AGL,Ba17,65,99
114,ILL 8010 AGL,Ne16,89.66666667,123.3333333
114,ILL 8010 AGL,Ne17,95,132.3333333
114,ILL 8010 AGL,Sp16,97,134
114,ILL 8010 AGL,Sp17,105,124.6666667
114,ILL 8010 AGL,Mo16,108,148
114,ILL 8010 AGL,Mo17,88.66666667,140
114,ILL 8010 AGL,It16,118.3333333,168.3333333
114,ILL 8010 AGL,It17,126.6666667,156.3333333
115,ILL 8072 AGL,Ro16,45,95.33333333
115,ILL 8072 AGL,Ro17,43.66666667,81.33333333
115,ILL 8072 AGL,Su16,47,92.66666667
115,ILL 8072 AGL,Su17,49,89
115,ILL 8072 AGL,Su18,43,89.33333333
115,ILL 8072 AGL,Us18,54.66666667,93.66666667
115,ILL 8072 AGL,In16,86,NA
115,ILL 8072 AGL,In17,73,NA
115,ILL 8072 AGL,Ba16,104,NA
115,ILL 8072 AGL,Ba17,103.5,NA
115,ILL 8072 AGL,Ne16,124.6666667,148
115,ILL 8072 AGL,Ne17,124,155.6666667
115,ILL 8072 AGL,Sp16,112,147.3333333
115,ILL 8072 AGL,Sp17,118.3333333,147
115,ILL 8072 AGL,Mo16,121,157
115,ILL 8072 AGL,Mo17,115.3333333,146
115,ILL 8072 AGL,It16,132,177.6666667
115,ILL 8072 AGL,It17,138,170
116,ILL 8174 AGL,Ro16,45.33333333,98
116,ILL 8174 AGL,Ro17,45.66666667,82
116,ILL 8174 AGL,Su16,50,97.66666667
116,ILL 8174 AGL,Su17,48.66666667,89
116,ILL 8174 AGL,Su18,43,91.66666667
116,ILL 8174 AGL,Us18,55,92.5
116,ILL 8174 AGL,In16,51.5,NA
116,ILL 8174 AGL,In17,61.33333333,107
116,ILL 8174 AGL,Ba16,75.5,NA
116,ILL 8174 AGL,Ba17,85.33333333,NA
116,ILL 8174 AGL,Ne16,113.6666667,NA
116,ILL 8174 AGL,Ne17,122.3333333,150
116,ILL 8174 AGL,Sp16,115.3333333,156
116,ILL 8174 AGL,Sp17,127,154
116,ILL 8174 AGL,Mo16,125.3333333,158.6666667
116,ILL 8174 AGL,Mo17,121.6666667,161
116,ILL 8174 AGL,It16,131.6666667,183.6666667
116,ILL 8174 AGL,It17,139.6666667,176.3333333
117,ILL 8595 AGL,Ro16,44,96.66666667
117,ILL 8595 AGL,Ro17,43.66666667,79
117,ILL 8595 AGL,Su16,47,101.3333333
117,ILL 8595 AGL,Su17,47.33333333,89.66666667
117,ILL 8595 AGL,Su18,42.66666667,89.66666667
117,ILL 8595 AGL,Us18,55,94.5
117,ILL 8595 AGL,In16,60.66666667,NA
117,ILL 8595 AGL,In17,56.33333333,100.6666667
117,ILL 8595 AGL,Ba16,66,109
117,ILL 8595 AGL,Ba17,71.66666667,100.6666667
117,ILL 8595 AGL,Ne16,107,145
117,ILL 8595 AGL,Ne17,120.3333333,152
117,ILL 8595 AGL,Sp16,114,148.6666667
117,ILL 8595 AGL,Sp17,123,151.6666667
117,ILL 8595 AGL,Mo16,126,155.6666667
117,ILL 8595 AGL,Mo17,117.6666667,159
117,ILL 8595 AGL,It16,127.6666667,179
117,ILL 8595 AGL,It17,137.6666667,171.3333333
118,ILL 9 AGL,Ro16,43.33333333,91
118,ILL 9 AGL,Ro17,39,77.66666667
118,ILL 9 AGL,Su16,46.33333333,92.66666667
118,ILL 9 AGL,Su17,42.33333333,83
118,ILL 9 AGL,Su18,42.66666667,85
118,ILL 9 AGL,Us18,51,88
118,ILL 9 AGL,In16,57.5,NA
118,ILL 9 AGL,In17,62.33333333,NA
118,ILL 9 AGL,Ba16,74.5,NA
118,ILL 9 AGL,Ba17,70.33333333,104
118,ILL 9 AGL,Ne16,112.3333333,140
118,ILL 9 AGL,Ne17,109.3333333,144.3333333
118,ILL 9 AGL,Sp16,109,134
118,ILL 9 AGL,Sp17,107.6666667,133.6666667
118,ILL 9 AGL,Mo16,108,142.3333333
118,ILL 9 AGL,Mo17,99,150.6666667
118,ILL 9 AGL,It16,120.6666667,169.6666667
118,ILL 9 AGL,It17,129.3333333,165.3333333
119,ILL 975 AGL,Ro16,45.33333333,91
119,ILL 975 AGL,Ro17,42.66666667,75
119,ILL 975 AGL,Su16,46.33333333,90
119,ILL 975 AGL,Su17,45.33333333,82.66666667
119,ILL 975 AGL,Su18,43.33333333,84.66666667
119,ILL 975 AGL,Us18,52.66666667,87.5
119,ILL 975 AGL,In16,86,NA
119,ILL 975 AGL,In17,85,NA
119,ILL 975 AGL,Ba16,102.5,NA
119,ILL 975 AGL,Ba17,93.66666667,NA
119,ILL 975 AGL,Ne16,124,145
119,ILL 975 AGL,Ne17,124.6666667,152
119,ILL 975 AGL,Sp16,107.3333333,134
119,ILL 975 AGL,Sp17,111,140
119,ILL 975 AGL,Mo16,114,152.3333333
119,ILL 975 AGL,Mo17,99.66666667,144
119,ILL 975 AGL,It16,121,170
119,ILL 975 AGL,It17,129,162.3333333
120,ILL 9888 AGL,Ro16,45,90.66666667
120,ILL 9888 AGL,Ro17,40.33333333,74
120,ILL 9888 AGL,Su16,45.66666667,89.66666667
120,ILL 9888 AGL,Su17,43.66666667,81
120,ILL 9888 AGL,Su18,41.33333333,78.33333333
120,ILL 9888 AGL,Us18,53,83
120,ILL 9888 AGL,In16,58,NA
120,ILL 9888 AGL,In17,67.66666667,NA
120,ILL 9888 AGL,Ba16,82.5,NA
120,ILL 9888 AGL,Ba17,78,103.6666667
120,ILL 9888 AGL,Ne16,114.6666667,145
120,ILL 9888 AGL,Ne17,123.3333333,157.3333333
120,ILL 9888 AGL,Sp16,109,137
120,ILL 9888 AGL,Sp17,112.3333333,141
120,ILL 9888 AGL,Mo16,116,151.3333333
120,ILL 9888 AGL,Mo17,103.6666667,146
120,ILL 9888 AGL,It16,120.6666667,171
120,ILL 9888 AGL,It17,130.3333333,159.6666667
121,ILL 9932 AGL,Ro16,45,88.66666667
121,ILL 9932 AGL,Ro17,39.33333333,75.66666667
121,ILL 9932 AGL,Su16,46.33333333,91.66666667
121,ILL 9932 AGL,Su17,45,81.33333333
121,ILL 9932 AGL,Su18,41.33333333,82.5
121,ILL 9932 AGL,Us18,51,90.5
121,ILL 9932 AGL,In16,61,NA
121,ILL 9932 AGL,In17,73.66666667,104
121,ILL 9932 AGL,Ba16,81.5,110
121,ILL 9932 AGL,Ba17,71,98.33333333
121,ILL 9932 AGL,Ne16,108.3333333,137
121,ILL 9932 AGL,Ne17,108.3333333,142.3333333
121,ILL 9932 AGL,Sp16,105,134
121,ILL 9932 AGL,Sp17,105.3333333,125.3333333
121,ILL 9932 AGL,Mo16,108,149.6666667
121,ILL 9932 AGL,Mo17,97.33333333,146
121,ILL 9932 AGL,It16,120.6666667,166
121,ILL 9932 AGL,It17,127.6666667,160
122,ILL 9945 AGL,Ro16,43.33333333,88.66666667
122,ILL 9945 AGL,Ro17,38.33333333,74.33333333
122,ILL 9945 AGL,Su16,45,90.33333333
122,ILL 9945 AGL,Su17,42.66666667,82.66666667
122,ILL 9945 AGL,Su18,41.66666667,80.33333333
122,ILL 9945 AGL,Us18,56,84
122,ILL 9945 AGL,In16,86,NA
122,ILL 9945 AGL,In17,73.5,NA
122,ILL 9945 AGL,Ba16,85,122
122,ILL 9945 AGL,Ba17,73.33333333,102.6666667
122,ILL 9945 AGL,Ne16,100.6666667,133.6666667
122,ILL 9945 AGL,Ne17,108.3333333,141.6666667
122,ILL 9945 AGL,Sp16,97,131
122,ILL 9945 AGL,Sp17,101,125.3333333
122,ILL 9945 AGL,Mo16,108,145
122,ILL 9945 AGL,Mo17,92,138
122,ILL 9945 AGL,It16,115.3333333,166.3333333
122,ILL 9945 AGL,It17,124.3333333,159.6666667
123,ILL 9977 AGL,Ro16,44,89.33333333
123,ILL 9977 AGL,Ro17,39,74.33333333
123,ILL 9977 AGL,Su16,44.66666667,91.66666667
123,ILL 9977 AGL,Su17,43.66666667,81.33333333
123,ILL 9977 AGL,Su18,41.66666667,85
123,ILL 9977 AGL,Us18,51,84
123,ILL 9977 AGL,In16,54.33333333,102
123,ILL 9977 AGL,In17,71.66666667,104
123,ILL 9977 AGL,Ba16,75.33333333,115.6666667
123,ILL 9977 AGL,Ba17,70,95.66666667
123,ILL 9977 AGL,Ne16,98.33333333,132
123,ILL 9977 AGL,Ne17,106,140.3333333
123,ILL 9977 AGL,Sp16,95.33333333,131.6666667
123,ILL 9977 AGL,Sp17,103,124
123,ILL 9977 AGL,Mo16,108,148.3333333
123,ILL 9977 AGL,Mo17,93,138
123,ILL 9977 AGL,It16,120.6666667,163.6666667
123,ILL 9977 AGL,It17,127,160.6666667
124,ILL 9997 AGL,Ro16,45.33333333,92.66666667
124,ILL 9997 AGL,Ro17,41.66666667,77
124,ILL 9997 AGL,Su16,45.66666667,91.33333333
124,ILL 9997 AGL,Su17,43.66666667,84
124,ILL 9997 AGL,Su18,42.33333333,86.66666667
124,ILL 9997 AGL,Us18,51,84.66666667
124,ILL 9997 AGL,In16,52.33333333,NA
124,ILL 9997 AGL,In17,62.66666667,102
124,ILL 9997 AGL,Ba16,72.66666667,112.6666667
124,ILL 9997 AGL,Ba17,63.66666667,94.33333333
124,ILL 9997 AGL,Ne16,93.33333333,125.6666667
124,ILL 9997 AGL,Ne17,97.66666667,134
124,ILL 9997 AGL,Sp16,97,131.6666667
124,ILL 9997 AGL,Sp17,101,124
124,ILL 9997 AGL,Mo16,101,146.3333333
124,ILL 9997 AGL,Mo17,86.33333333,141.3333333
124,ILL 9997 AGL,It16,116.3333333,164
124,ILL 9997 AGL,It17,123,161
125,ILWL 118 AGL,Ro16,45.33333333,91.33333333
125,ILWL 118 AGL,Ro17,45.33333333,76.66666667
125,ILWL 118 AGL,Su16,49.33333333,92.66666667
125,ILWL 118 AGL,Su17,50,86.5
125,ILWL 118 AGL,Su18,46.33333333,88
125,ILWL 118 AGL,Us18,55,90.33333333
125,ILWL 118 AGL,In16,57,NA
125,ILWL 118 AGL,In17,72,NA
125,ILWL 118 AGL,Ba16,82,114
125,ILWL 118 AGL,Ba17,74,102.6666667
125,ILWL 118 AGL,Ne16,103.3333333,137.6666667
125,ILWL 118 AGL,Ne17,109.3333333,139.6666667
125,ILWL 118 AGL,Sp16,111,141
125,ILWL 118 AGL,Sp17,113,140
125,ILWL 118 AGL,Mo16,121,151
125,ILWL 118 AGL,Mo17,104.6666667,144.6666667
125,ILWL 118 AGL,It16,121,172.3333333
125,ILWL 118 AGL,It17,136.6666667,163
126,Indianhead AGL,Ro16,55,101
126,Indianhead AGL,Ro17,55.66666667,NA
126,Indianhead AGL,Su16,61.33333333,106.3333333
126,Indianhead AGL,Su17,61.5,NA
126,Indianhead AGL,Su18,56.66666667,107
126,Indianhead AGL,Us18,74,NA
126,Indianhead AGL,In16,86,NA
126,Indianhead AGL,In17,73,NA
126,Indianhead AGL,Ba16,104,NA
126,Indianhead AGL,Ba17,84.33333333,111
126,Indianhead AGL,Ne16,126.3333333,148
126,Indianhead AGL,Ne17,127.6666667,157
126,Indianhead AGL,Sp16,121.6666667,150
126,Indianhead AGL,Sp17,132.6666667,155.3333333
126,Indianhead AGL,Mo16,130,162.3333333
126,Indianhead AGL,Mo17,128,166
126,Indianhead AGL,It16,145,182.3333333
126,Indianhead AGL,It17,148.6666667,178.5
127,IPL 220 AGL,Ro16,44,90
127,IPL 220 AGL,Ro17,39.33333333,74.33333333
127,IPL 220 AGL,Su16,44,89.66666667
127,IPL 220 AGL,Su17,41,82.66666667
127,IPL 220 AGL,Su18,41,83
127,IPL 220 AGL,Us18,56,90
127,IPL 220 AGL,In16,52.33333333,103.5
127,IPL 220 AGL,In17,62.66666667,102.6666667
127,IPL 220 AGL,Ba16,61.5,NA
127,IPL 220 AGL,Ba17,61.33333333,94
127,IPL 220 AGL,Ne16,89.66666667,124.6666667
127,IPL 220 AGL,Ne17,98,133
127,IPL 220 AGL,Sp16,97,130
127,IPL 220 AGL,Sp17,97,124
127,IPL 220 AGL,Mo16,101,147
127,IPL 220 AGL,Mo17,84.66666667,142
127,IPL 220 AGL,It16,113.6666667,163.6666667
127,IPL 220 AGL,It17,125.3333333,156.3333333
128,Laird AGL,Ro16,53,98
128,Laird AGL,Ro17,51,NA
128,Laird AGL,Su16,56,104
128,Laird AGL,Su17,57.66666667,NA
128,Laird AGL,Su18,52,105.3333333
128,Laird AGL,Us18,63.66666667,97.5
128,Laird AGL,In16,84,NA
128,Laird AGL,In17,68.66666667,NA
128,Laird AGL,Ba16,73.66666667,NA
128,Laird AGL,Ba17,80,NA
128,Laird AGL,Ne16,104.5,145
128,Laird AGL,Ne17,122.3333333,154.6666667
128,Laird AGL,Sp16,114,147.3333333
128,Laird AGL,Sp17,128,154.6666667
128,Laird AGL,Mo16,119,155
128,Laird AGL,Mo17,120,160
128,Laird AGL,It16,132.6666667,176.6666667
128,Laird AGL,It17,141,176.3333333
129,LIRL-22-46 AGL,Ro16,44,93
129,LIRL-22-46 AGL,Ro17,42.33333333,79.5
129,LIRL-22-46 AGL,Su16,46.66666667,94
129,LIRL-22-46 AGL,Su17,46,87
129,LIRL-22-46 AGL,Su18,43,87
129,LIRL-22-46 AGL,Us18,51,88
129,LIRL-22-46 AGL,In16,39.66666667,105.6666667
129,LIRL-22-46 AGL,In17,49,79.5
129,LIRL-22-46 AGL,Ba16,51.66666667,89.33333333
129,LIRL-22-46 AGL,Ba17,58,89.66666667
129,LIRL-22-46 AGL,Ne16,79,114.6666667
129,LIRL-22-46 AGL,Ne17,78.33333333,121
129,LIRL-22-46 AGL,Sp16,95.33333333,127
129,LIRL-22-46 AGL,Sp17,95.33333333,122
129,LIRL-22-46 AGL,Mo16,101,142
129,LIRL-22-46 AGL,Mo17,84.33333333,138.6666667
129,LIRL-22-46 AGL,It16,108,164
129,LIRL-22-46 AGL,It17,106,164.3333333
130,PI 163589 AGL,Ro16,49.33333333,95.33333333
130,PI 163589 AGL,Ro17,46,79
130,PI 163589 AGL,Su16,53,92.66666667
130,PI 163589 AGL,Su17,53.33333333,87
130,PI 163589 AGL,Su18,48,88.33333333
130,PI 163589 AGL,Us18,59.66666667,93.66666667
130,PI 163589 AGL,In16,86,NA
130,PI 163589 AGL,In17,85,NA
130,PI 163589 AGL,Ba16,104,NA
130,PI 163589 AGL,Ba17,103.5,NA
130,PI 163589 AGL,Ne16,139,NA
130,PI 163589 AGL,Ne17,133.6666667,161
130,PI 163589 AGL,Sp16,115.6666667,150
130,PI 163589 AGL,Sp17,124,147
130,PI 163589 AGL,Mo16,126,156.3333333
130,PI 163589 AGL,Mo17,116,160
130,PI 163589 AGL,It16,132.6666667,180.6666667
130,PI 163589 AGL,It17,138.6666667,171
131,PI 169534 LSP AGL,Ro16,48.66666667,97.33333333
131,PI 169534 LSP AGL,Ro17,45.66666667,82
131,PI 169534 LSP AGL,Su16,51.66666667,103.3333333
131,PI 169534 LSP AGL,Su17,53,88
131,PI 169534 LSP AGL,Su18,45,91
131,PI 169534 LSP AGL,Us18,60,96
131,PI 169534 LSP AGL,In16,86,NA
131,PI 169534 LSP AGL,In17,73.66666667,108
131,PI 169534 LSP AGL,Ba16,71,112
131,PI 169534 LSP AGL,Ba17,82.66666667,108.3333333
131,PI 169534 LSP AGL,Ne16,120.3333333,148
131,PI 169534 LSP AGL,Ne17,123,154
131,PI 169534 LSP AGL,Sp16,119.6666667,153
131,PI 169534 LSP AGL,Sp17,130.3333333,154
131,PI 169534 LSP AGL,Mo16,130,162.3333333
131,PI 169534 LSP AGL,Mo17,128,163.6666667
131,PI 169534 LSP AGL,It16,141,174.6666667
131,PI 169534 LSP AGL,It17,145,175
132,PI 175754 LSP AGL,Ro16,45.33333333,93.66666667
132,PI 175754 LSP AGL,Ro17,43.66666667,79
132,PI 175754 LSP AGL,Su16,48.66666667,94.66666667
132,PI 175754 LSP AGL,Su17,47.33333333,88.5
132,PI 175754 LSP AGL,Su18,43.66666667,87.33333333
132,PI 175754 LSP AGL,Us18,56.33333333,90.5
132,PI 175754 LSP AGL,In16,86,NA
132,PI 175754 LSP AGL,In17,81,NA
132,PI 175754 LSP AGL,Ba16,90.66666667,NA
132,PI 175754 LSP AGL,Ba17,82,NA
132,PI 175754 LSP AGL,Ne16,123,NA
132,PI 175754 LSP AGL,Ne17,123.6666667,153.3333333
132,PI 175754 LSP AGL,Sp16,118.3333333,148.6666667
132,PI 175754 LSP AGL,Sp17,127.3333333,154
132,PI 175754 LSP AGL,Mo16,129.3333333,164
132,PI 175754 LSP AGL,Mo17,124,161.3333333
132,PI 175754 LSP AGL,It16,134.3333333,177.3333333
132,PI 175754 LSP AGL,It17,142.6666667,168.6666667
133,PI 177430 LSP AGL,Ro16,48.66666667,94.66666667
133,PI 177430 LSP AGL,Ro17,45.66666667,80.66666667
133,PI 177430 LSP AGL,Su16,51.66666667,97.33333333
133,PI 177430 LSP AGL,Su17,51.33333333,88
133,PI 177430 LSP AGL,Su18,46.33333333,91.66666667
133,PI 177430 LSP AGL,Us18,57,93.66666667
133,PI 177430 LSP AGL,In16,86,NA
133,PI 177430 LSP AGL,In17,78,NA
133,PI 177430 LSP AGL,Ba16,104,NA
133,PI 177430 LSP AGL,Ba17,90,NA
133,PI 177430 LSP AGL,Ne16,126,148
133,PI 177430 LSP AGL,Ne17,127.3333333,149
133,PI 177430 LSP AGL,Sp16,117,148.6666667
133,PI 177430 LSP AGL,Sp17,124.6666667,154
133,PI 177430 LSP AGL,Mo16,121,156.3333333
133,PI 177430 LSP AGL,Mo17,121.6666667,159
133,PI 177430 LSP AGL,It16,148,183.6666667
133,PI 177430 LSP AGL,It17,136.6666667,173.6666667
134,PI 178939 LSP AGL,Ro16,46.66666667,96.66666667
134,PI 178939 LSP AGL,Ro17,46,82
134,PI 178939 LSP AGL,Su16,53,101.3333333
134,PI 178939 LSP AGL,Su17,53.33333333,89
134,PI 178939 LSP AGL,Su18,46.66666667,97.66666667
134,PI 178939 LSP AGL,Us18,61,96
134,PI 178939 LSP AGL,In16,86,NA
134,PI 178939 LSP AGL,In17,74,NA
134,PI 178939 LSP AGL,Ba16,81.33333333,NA
134,PI 178939 LSP AGL,Ba17,86.33333333,NA
134,PI 178939 LSP AGL,Ne16,121.3333333,NA
134,PI 178939 LSP AGL,Ne17,128.3333333,161.3333333
134,PI 178939 LSP AGL,Sp16,116.6666667,153
134,PI 178939 LSP AGL,Sp17,130.6666667,156.6666667
134,PI 178939 LSP AGL,Mo16,121,164
134,PI 178939 LSP AGL,Mo17,137.3333333,164.6666667
134,PI 178939 LSP AGL,It16,148,183.6666667
134,PI 178939 LSP AGL,It17,145.6666667,177.6666667
135,PI 178952 AGL,Ro16,46.66666667,95.33333333
135,PI 178952 AGL,Ro17,44,79
135,PI 178952 AGL,Su16,47,93.66666667
135,PI 178952 AGL,Su17,48,87
135,PI 178952 AGL,Su18,42.33333333,84.33333333
135,PI 178952 AGL,Us18,54.66666667,87.33333333
135,PI 178952 AGL,In16,86,NA
135,PI 178952 AGL,In17,68,NA
135,PI 178952 AGL,Ba16,80,NA
135,PI 178952 AGL,Ba17,84.33333333,NA
135,PI 178952 AGL,Ne16,112.3333333,141.5
135,PI 178952 AGL,Ne17,120.3333333,150
135,PI 178952 AGL,Sp16,118.6666667,148.3333333
135,PI 178952 AGL,Sp17,123,154
135,PI 178952 AGL,Mo16,128,159.3333333
135,PI 178952 AGL,Mo17,120.3333333,161.3333333
135,PI 178952 AGL,It16,133.3333333,180.6666667
135,PI 178952 AGL,It17,140.3333333,169.5
136,PI 178971 LSP AGL,Ro16,46.33333333,93.66666667
136,PI 178971 LSP AGL,Ro17,46,81.33333333
136,PI 178971 LSP AGL,Su16,51,94.33333333
136,PI 178971 LSP AGL,Su17,54,87
136,PI 178971 LSP AGL,Su18,46.66666667,87.33333333
136,PI 178971 LSP AGL,Us18,60.66666667,92.33333333
136,PI 178971 LSP AGL,In16,86,NA
136,PI 178971 LSP AGL,In17,85,NA
136,PI 178971 LSP AGL,Ba16,85,NA
136,PI 178971 LSP AGL,Ba17,86.66666667,109
136,PI 178971 LSP AGL,Ne16,115.3333333,143.3333333
136,PI 178971 LSP AGL,Ne17,122.6666667,148.3333333
136,PI 178971 LSP AGL,Sp16,118.6666667,150
136,PI 178971 LSP AGL,Sp17,126.3333333,154
136,PI 178971 LSP AGL,Mo16,129.3333333,155
136,PI 178971 LSP AGL,Mo17,120.6666667,159
136,PI 178971 LSP AGL,It16,136,175.3333333
136,PI 178971 LSP AGL,It17,143,173.6666667
137,PI 179324 LSP AGL,Ro16,47,92.66666667
137,PI 179324 LSP AGL,Ro17,45.66666667,80.66666667
137,PI 179324 LSP AGL,Su16,49.66666667,92.66666667
137,PI 179324 LSP AGL,Su17,49.33333333,86.5
137,PI 179324 LSP AGL,Su18,44.33333333,84
137,PI 179324 LSP AGL,Us18,57,88.5
137,PI 179324 LSP AGL,In16,86,NA
137,PI 179324 LSP AGL,In17,85,NA
137,PI 179324 LSP AGL,Ba16,104,NA
137,PI 179324 LSP AGL,Ba17,103.5,NA
137,PI 179324 LSP AGL,Ne16,136,NA
137,PI 179324 LSP AGL,Ne17,137.3333333,163.3333333
137,PI 179324 LSP AGL,Sp16,124.3333333,151.6666667
137,PI 179324 LSP AGL,Sp17,126.6666667,151.6666667
137,PI 179324 LSP AGL,Mo16,132,163.3333333
137,PI 179324 LSP AGL,Mo17,120,159.3333333
137,PI 179324 LSP AGL,It16,137.3333333,180.6666667
137,PI 179324 LSP AGL,It17,141.6666667,171
138,PI 179330 AGL,Ro16,47,95.33333333
138,PI 179330 AGL,Ro17,45.33333333,78.66666667
138,PI 179330 AGL,Su16,49.33333333,93.33333333
138,PI 179330 AGL,Su17,49.33333333,84.66666667
138,PI 179330 AGL,Su18,43.66666667,86.33333333
138,PI 179330 AGL,Us18,58,96
138,PI 179330 AGL,In16,85,NA
138,PI 179330 AGL,In17,83,NA
138,PI 179330 AGL,Ba16,89.66666667,NA
138,PI 179330 AGL,Ba17,85.66666667,NA
138,PI 179330 AGL,Ne16,123,148
138,PI 179330 AGL,Ne17,120.3333333,149.3333333
138,PI 179330 AGL,Sp16,118.3333333,150
138,PI 179330 AGL,Sp17,124.6666667,154
138,PI 179330 AGL,Mo16,130,162.3333333
138,PI 179330 AGL,Mo17,123,166
138,PI 179330 AGL,It16,138.6666667,181
138,PI 179330 AGL,It17,143.6666667,176.3333333
139,PI 181771 LSP AGL,Ro16,47,95.66666667
139,PI 181771 LSP AGL,Ro17,47,79.66666667
139,PI 181771 LSP AGL,Su16,50.66666667,94.33333333
139,PI 181771 LSP AGL,Su17,52.66666667,86.66666667
139,PI 181771 LSP AGL,Su18,47,85
139,PI 181771 LSP AGL,Us18,60.5,96
139,PI 181771 LSP AGL,In16,86,NA
139,PI 181771 LSP AGL,In17,85,NA
139,PI 181771 LSP AGL,Ba16,90.66666667,NA
139,PI 181771 LSP AGL,Ba17,87.33333333,NA
139,PI 181771 LSP AGL,Ne16,108.6666667,138.3333333
139,PI 181771 LSP AGL,Ne17,122.3333333,147.6666667
139,PI 181771 LSP AGL,Sp16,116.6666667,148.6666667
139,PI 181771 LSP AGL,Sp17,124.6666667,151.6666667
139,PI 181771 LSP AGL,Mo16,127.3333333,154.6666667
139,PI 181771 LSP AGL,Mo17,125.3333333,166
139,PI 181771 LSP AGL,It16,134.3333333,173.6666667
139,PI 181771 LSP AGL,It17,141.6666667,172
140,PI 181886 LSP AGL,Ro16,45.33333333,94
140,PI 181886 LSP AGL,Ro17,44.66666667,80.33333333
140,PI 181886 LSP AGL,Su16,50,96.33333333
140,PI 181886 LSP AGL,Su17,49.66666667,86
140,PI 181886 LSP AGL,Su18,46.33333333,91.33333333
140,PI 181886 LSP AGL,Us18,56.33333333,93
140,PI 181886 LSP AGL,In16,86,NA
140,PI 181886 LSP AGL,In17,85,NA
140,PI 181886 LSP AGL,Ba16,104,NA
140,PI 181886 LSP AGL,Ba17,97,NA
140,PI 181886 LSP AGL,Ne16,128.6666667,NA
140,PI 181886 LSP AGL,Ne17,130.6666667,158
140,PI 181886 LSP AGL,Sp16,111,145.6666667
