"REF_DATE","GEO","DGUID","Non-permanent resident types","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-04","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927604","2.4","2","","","","0"
"2023-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927604","2.4","5","","","","0"
"2023-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927604","2.4","4","","","","0"
"2024-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927604","2.4","4","","","","0"
"2024-04","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927604","2.4","2","","","","0"
"2024-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927604","2.4","2","","","","0"
"2024-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927604","2.4","2","","","","0"
"2025-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927604","2.4","5","","","","0"
"2021-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","17","","","","0"
"2021-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","14","","","","0"
"2022-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","8","","","","0"
"2022-04","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","5","","","","0"
"2022-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","11","","","","0"
"2022-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","6","","","","0"
"2023-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","10","","","","0"
"2023-04","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","12","","","","0"
"2023-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","13","","","","0"
"2023-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","8","","","","0"
"2024-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","17","","","","0"
"2024-04","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","20","","","","0"
"2024-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","22","","","","0"
"2024-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","19","","","","0"
"2025-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927605","2.5","26","","","","0"
"2021-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","117","","","","0"
"2021-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","110","","","","0"
"2022-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","109","","","","0"
"2022-04","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","112","","","","0"
"2022-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","111","","","","0"
"2022-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","101","","","","0"
"2023-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","115","","","","0"
"2023-04","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","121","","","","0"
"2023-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","155","","","","0"
"2023-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","141","","","","0"
"2024-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","154","","","","0"
"2024-04","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","139","","","","0"
"2024-07","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","147","","","","0"
"2024-10","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","136","","","","0"
"2025-01","Newfoundland and Labrador","2021A000210","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927606","2.6","136","","","","0"
"2021-07","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","6766","","","","0"
"2021-10","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","7807","","","","0"
"2022-01","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","7742","","","","0"
"2022-04","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","7761","","","","0"
"2022-07","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","9121","","","","0"
"2022-10","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","10608","","","","0"
"2023-01","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","11781","","","","0"
"2023-04","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","11907","","","","0"
"2023-07","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","13478","","","","0"
"2023-10","Newfoundland and Labrador","2021A000210","Total, permit holders and their family members","Persons","249","units","0","v1566927607","2.7","15214","","","","0"
