"REF_DATE","GEO","DGUID","Gender (3)","Age (15C)","Statistics (3)","Place of birth (290)","Non-permanent resident type (10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","26.2.1.1.1.8","4013355","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","26.2.1.1.2.1","3398730","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","26.2.1.1.2.8","3398730","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Americas","Total - Non-permanent resident type","","0","units","0","","26.2.1.1.17.1","157460","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Americas","Asylum claimants","","0","units","0","","26.2.1.1.17.3","12485","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Americas","Non-permanent residents with a work permit only","","0","units","0","","26.2.1.1.17.4","8440","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","26.2.1.1.17.5","2640","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Americas","Non-permanent residents with work and study permits","","0","units","0","","26.2.1.1.17.6","1045","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Americas","Other non-permanent resident types","","0","units","0","","26.2.1.1.17.7","1405","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Americas","Not a non-permanent resident","","0","units","0","","26.2.1.1.17.8","131450","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Europe","Total - Non-permanent resident type","","0","units","0","","26.2.1.1.77.1","189695","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Europe","Asylum claimants","","0","units","0","","26.2.1.1.77.3","475","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","26.2.1.1.77.4","16435","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","26.2.1.1.77.5","4555","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Europe","Non-permanent residents with work and study permits","","0","units","0","","26.2.1.1.77.6","2820","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Europe","Other non-permanent resident types","","0","units","0","","26.2.1.1.77.7","3005","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Europe","Not a non-permanent resident","","0","units","0","","26.2.1.1.77.8","162395","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Africa","Total - Non-permanent resident type","","0","units","0","","26.2.1.1.135.1","184595","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Africa","Asylum claimants","","0","units","0","","26.2.1.1.135.3","8155","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Africa","Non-permanent residents with a work permit only","","0","units","0","","26.2.1.1.135.4","8615","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","26.2.1.1.135.5","6040","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Africa","Non-permanent residents with work and study permits","","0","units","0","","26.2.1.1.135.6","4765","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Africa","Other non-permanent resident types","","0","units","0","","26.2.1.1.135.7","1515","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Africa","Not a non-permanent resident","","0","units","0","","26.2.1.1.135.8","155505","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Asia","Total - Non-permanent resident type","","0","units","0","","26.2.1.1.199.1","194630","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Asia","Asylum claimants","","0","units","0","","26.2.1.1.199.3","5730","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Asia","Non-permanent residents with a work permit only","","0","units","0","","26.2.1.1.199.4","8945","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","26.2.1.1.199.5","7175","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Asia","Non-permanent residents with work and study permits","","0","units","0","","26.2.1.1.199.6","6745","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Asia","Other non-permanent resident types","","0","units","0","","26.2.1.1.199.7","2000","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Asia","Not a non-permanent resident","","0","units","0","","26.2.1.1.199.8","164030","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","26.2.1.1.256.1","1745","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Oceania","Non-permanent residents with a work permit only","","0","units","0","","26.2.1.1.256.4","280","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Oceania","Non-permanent residents with a study permit only","","0","units","0","","26.2.1.1.256.5","50","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Oceania","Non-permanent residents with work and study permits","","0","units","0","","26.2.1.1.256.6","100","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Oceania","Other non-permanent resident types","","0","units","0","","26.2.1.1.256.7","60","","","","0"
"2021","Quebec","2021A000224","Men+","Total - Age","Count","Oceania","Not a non-permanent resident","","0","units","0","","26.2.1.1.256.8","1250","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","26.2.2.1.1.1","712340","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Total – Place of birth","Asylum claimants","","0","units","0","","26.2.2.1.1.3","5785","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","26.2.2.1.1.5","3245","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","26.2.2.1.1.7","3525","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","26.2.2.1.1.8","699785","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","26.2.2.1.2.1","656440","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","26.2.2.1.2.8","656440","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Americas","Total - Non-permanent resident type","","0","units","0","","26.2.2.1.17.1","12845","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Americas","Asylum claimants","","0","units","0","","26.2.2.1.17.3","3200","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","26.2.2.1.17.5","795","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Americas","Other non-permanent resident types","","0","units","0","","26.2.2.1.17.7","555","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Americas","Not a non-permanent resident","","0","units","0","","26.2.2.1.17.8","8285","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Europe","Total - Non-permanent resident type","","0","units","0","","26.2.2.1.77.1","9960","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Europe","Asylum claimants","","0","units","0","","26.2.2.1.77.3","240","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","26.2.2.1.77.5","1070","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Europe","Other non-permanent resident types","","0","units","0","","26.2.2.1.77.7","1560","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Europe","Not a non-permanent resident","","0","units","0","","26.2.2.1.77.8","7095","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Africa","Total - Non-permanent resident type","","0","units","0","","26.2.2.1.135.1","18355","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Africa","Asylum claimants","","0","units","0","","26.2.2.1.135.3","1390","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","26.2.2.1.135.5","540","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Africa","Other non-permanent resident types","","0","units","0","","26.2.2.1.135.7","395","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Africa","Not a non-permanent resident","","0","units","0","","26.2.2.1.135.8","16030","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Asia","Total - Non-permanent resident type","","0","units","0","","26.2.2.1.199.1","14545","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Asia","Asylum claimants","","0","units","0","","26.2.2.1.199.3","955","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","26.2.2.1.199.5","825","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Asia","Other non-permanent resident types","","0","units","0","","26.2.2.1.199.7","980","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Asia","Not a non-permanent resident","","0","units","0","","26.2.2.1.199.8","11785","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","26.2.2.1.256.1","195","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Oceania","Non-permanent residents with a study permit only","","0","units","0","","26.2.2.1.256.5","15","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Oceania","Other non-permanent resident types","","0","units","0","","26.2.2.1.256.7","35","","","","0"
"2021","Quebec","2021A000224","Men+","0 to 14 years","Count","Oceania","Not a non-permanent resident","","0","units","0","","26.2.2.1.256.8","140","","","","0"
"2021","Quebec","2021A000224","Men+","15 to 24 years","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","26.2.4.1.1.1","452290","","","","0"
"2021","Quebec","2021A000224","Men+","15 to 24 years","Count","Total – Place of birth","Asylum claimants","","0","units","0","","26.2.4.1.1.3","3095","","","","0"
"2021","Quebec","2021A000224","Men+","15 to 24 years","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","26.2.4.1.1.4","4095","","","","0"
"2021","Quebec","2021A000224","Men+","15 to 24 years","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","26.2.4.1.1.5","9315","","","","0"
"2021","Quebec","2021A000224","Men+","15 to 24 years","Count","Total – Place of birth","Non-permanent residents with work and study permits","","0","units","0","","26.2.4.1.1.6","8355","","","","0"
"2021","Quebec","2021A000224","Men+","15 to 24 years","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","26.2.4.1.1.7","1060","","","","0"
"2021","Quebec","2021A000224","Men+","15 to 24 years","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","26.2.4.1.1.8","426375","","","","0"
"2021","Quebec","2021A000224","Men+","15 to 24 years","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","26.2.4.1.2.1","373015","","","","0"
"2021","Quebec","2021A000224","Men+","15 to 24 years","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","26.2.4.1.2.8","373015","","","","0"
