"REF_DATE","GEO","DGUID","Principal trading partner","North American Product Classification System (NAPCS)","Trade","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Canada","2016A000011124","Brazil","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073212705","1.14.17.2","42.0","","","","1"
"2020","Canada","2016A000011124","Brazil","Nuclear fuel and other energy products [145]","Import","Dollars","81","thousands","3","v1073212705","1.14.17.2","105.2","","","","1"
"1999","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2000","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2001","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2002","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2003","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2004","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2005","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2006","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2007","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2008","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2009","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2010","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2011","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2012","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2013","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2014","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2015","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2016","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2017","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2018","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2019","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"2020","Canada","2016A000011124","Brazil","Electricity [146]","Export","Dollars","81","thousands","3","v1073212706","1.14.18.1","0.0","","","","1"
"1999","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2000","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2001","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2002","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2003","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2004","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2005","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2006","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2007","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2008","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2009","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2010","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2011","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2012","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2013","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2014","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2015","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2016","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2017","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2018","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2019","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"2020","Canada","2016A000011124","Brazil","Electricity [146]","Import","Dollars","81","thousands","3","v1073212707","1.14.18.2","0.0","","","","1"
"1999","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","61046.0","","","","1"
"2000","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","0.0","","","","1"
"2001","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","0.0","","","","1"
"2002","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","0.0","","","","1"
"2003","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","752.4","","","","1"
"2004","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","0.0","","","","1"
"2005","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","0.0","","","","1"
"2006","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","0.0","","","","1"
"2007","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","79.2","","","","1"
"2008","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","2058.5","","","","1"
"2009","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","59.3","","","","1"
"2010","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","208.2","","","","1"
"2011","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","402.3","","","","1"
"2012","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","147.8","","","","1"
"2013","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","0.2","","","","1"
"2014","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","104.2","","","","1"
"2015","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","32.4","","","","1"
"2016","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","28744.2","","","","1"
"2017","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","47.7","","","","1"
"2018","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","55365.7","","","","1"
"2019","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","173.8","","","","1"
"2020","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073212708","1.14.19.1","201.1","","","","1"
"1999","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","48998.5","","","","1"
"2000","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","50829.2","","","","1"
"2001","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","7639.8","","","","1"
"2002","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","6228.4","","","","1"
"2003","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","17956.9","","","","1"
"2004","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","12485.8","","","","1"
"2005","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","30236.1","","","","1"
"2006","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","5427.3","","","","1"
"2007","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","3775.5","","","","1"
"2008","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","3449.1","","","","1"
"2009","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","16948.7","","","","1"
"2010","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","13979.8","","","","1"
"2011","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","7722.7","","","","1"
"2012","Canada","2016A000011124","Brazil","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073212709","1.14.19.2","44030.0","","","","1"
