"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","New Brunswick","2016A000213","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62461479","4.1.11","1125.4","","","","1"
"2019","New Brunswick","2016A000213","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62461479","4.1.11","1273.4","","","","1"
"2020","New Brunswick","2016A000213","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62461479","4.1.11","","..","","","1"
"2021","New Brunswick","2016A000213","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62461479","4.1.11","","..","","","1"
"2022","New Brunswick","2016A000213","Current dollars","Agriculture, forestry, fishing and hunting [11]","Dollars","81","millions","6","v62461479","4.1.11","","..","","","1"
"1997","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","324.5","","","","1"
"1998","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","266.6","","","","1"
"1999","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","332.4","","","","1"
"2000","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","290.7","","","","1"
"2001","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","290.0","","","","1"
"2002","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","202.3","","","","1"
"2003","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","209.2","","","","1"
"2004","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","300.1","","","","1"
"2005","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","336.8","","","","1"
"2006","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","829.6","","","","1"
"2007","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","859.1","","","","1"
"2008","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","860.4","","","","1"
"2009","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","553.0","","","","1"
"2010","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","725.4","","","","1"
"2011","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","880.8","","","","1"
"2012","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","789.6","","","","1"
"2013","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","404.8","","","","1"
"2014","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","348.3","","","","1"
"2015","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","387.3","","","","1"
"2016","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","293.6","","","","1"
"2017","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","321.5","","","","1"
"2018","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","298.0","","","","1"
"2019","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","278.2","","","","1"
"2020","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","","..","","","1"
"2021","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","","..","","","1"
"2022","New Brunswick","2016A000213","Current dollars","Mining, quarrying, and oil and gas extraction [21]","Dollars","81","millions","6","v62461490","4.1.22","","..","","","1"
"1997","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","694.4","","","","1"
"1998","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","773.7","","","","1"
"1999","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","849.3","","","","1"
"2000","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","753.6","","","","1"
"2001","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","802.0","","","","1"
"2002","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","750.7","","","","1"
"2003","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","791.3","","","","1"
"2004","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","865.8","","","","1"
"2005","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","1018.0","","","","1"
"2006","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","861.0","","","","1"
"2007","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","966.2","","","","1"
"2008","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","801.3","","","","1"
"2009","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","704.0","","","","1"
"2010","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","736.7","","","","1"
"2011","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","874.0","","","","1"
"2012","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","863.7","","","","1"
"2013","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","933.6","","","","1"
"2014","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","1023.2","","","","1"
"2015","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","960.4","","","","1"
"2016","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","951.6","","","","1"
"2017","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","1012.7","","","","1"
"2018","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","1053.3","","","","1"
"2019","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","1099.9","","","","1"
"2020","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","","..","","","1"
"2021","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","","..","","","1"
"2022","New Brunswick","2016A000213","Current dollars","Utilities [22]","Dollars","81","millions","6","v62461510","4.1.42","","..","","","1"
"1997","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","816.9","","","","1"
"1998","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","871.0","","","","1"
"1999","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1079.3","","","","1"
"2000","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1191.0","","","","1"
"2001","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1063.0","","","","1"
"2002","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1065.5","","","","1"
"2003","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1249.0","","","","1"
"2004","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1253.7","","","","1"
"2005","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1265.0","","","","1"
"2006","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1556.7","","","","1"
"2007","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1811.2","","","","1"
"2008","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","2024.3","","","","1"
"2009","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1959.9","","","","1"
"2010","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","2065.0","","","","1"
"2011","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","2097.0","","","","1"
"2012","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","2009.8","","","","1"
"2013","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1831.7","","","","1"
"2014","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1837.9","","","","1"
"2015","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1906.1","","","","1"
"2016","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","1970.1","","","","1"
"2017","New Brunswick","2016A000213","Current dollars","Construction [23]","Dollars","81","millions","6","v62461515","4.1.47","2225.1","","","","1"
