"REF_DATE","GEO","DGUID","Supply and disposition","Units of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-12","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19616286","","","","0"
"2020-01","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19518347","","","","0"
"2020-02","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18805992","","","","0"
"2020-03","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19848989","","","","0"
"2020-04","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","16832608","","","","0"
"2020-05","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","16237413","","","","0"
"2020-06","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","16037720","","","","0"
"2020-07","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17582128","","","","0"
"2020-08","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","16938606","","","","0"
"2020-09","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","15928409","","","","0"
"2020-10","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17538376","","","","0"
"2020-11","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17827214","","","","0"
"2020-12","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18630175","","","","0"
"2021-01","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19310188","","","","0"
"2021-02","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","16475423","","","","0"
"2021-03","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18133474","","","","0"
"2021-04","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17431032","","","","0"
"2021-05","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18365342","","","","0"
"2021-06","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17462089","","","","0"
"2021-07","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18941731","","","","0"
"2021-08","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18378420","","","","0"
"2021-09","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17262844","","","","0"
"2021-10","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18169533","","","","0"
"2021-11","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18614751","","","","0"
"2021-12","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19553313","","","","0"
"2022-01","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19555965","","","","0"
"2022-02","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17036539","","","","0"
"2022-03","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19122429","","","","0"
"2022-04","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17845677","","","","0"
"2022-05","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18952405","","","","0"
"2022-06","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17995938","","","","0"
"2022-07","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19212915","","","","0"
"2022-08","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18898396","","","","0"
"2022-09","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18874833","","","","0"
"2022-10","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18819393","","","","0"
"2022-11","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18260100","","","","0"
"2022-12","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18351694","","","","0"
"2023-01","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19846987","","","","0"
"2023-02","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17839303","","","","0"
"2023-03","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19002203","","","","0"
"2023-04","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","17714361","","","","0"
"2023-05","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19408174","","","","0"
"2023-06","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18450875","","","","0"
"2023-07","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19171340","","","","0"
"2023-08","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19486545","","","","0"
"2023-09","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","18691799","","","","0"
"2023-10","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19975023","","","","0"
"2023-11","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","units","0","v107757088","1.24.1","19896433","","","","0"
"2016-07","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","769089","","","","0"
"2016-08","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1182486","","","","0"
"2016-09","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1133436","","","","0"
"2016-10","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1165361","","","","0"
"2016-11","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1176773","","","","0"
"2016-12","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1151871","","","","0"
"2017-01","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1246044","","","","0"
"2017-02","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1038354","","","","0"
"2017-03","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1170357","","","","0"
"2017-04","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1029850","","","","0"
"2017-05","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1171102","","","","0"
"2017-06","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1148394","","","","0"
"2017-07","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1100650","","","","0"
"2017-08","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","852148","","","","0"
"2017-09","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","753069","","","","0"
"2017-10","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1069573","","","","0"
"2017-11","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1098075","","","","0"
"2017-12","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1132915","","","","0"
"2018-01","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1114090","","","","0"
"2018-02","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1189158","","","","0"
"2018-03","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1217000","","","","0"
"2018-04","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1225701","","","","0"
"2018-05","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1280977","","","","0"
"2018-06","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1154442","","","","0"
"2018-07","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1273759","","","","0"
"2018-08","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1098780","","","","0"
"2018-09","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","731163","","","","0"
"2018-10","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","981292","","","","0"
"2018-11","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","883138","","","","0"
"2018-12","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1206297","","","","0"
"2019-01","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1242617","","","","0"
"2019-02","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1146725","","","","0"
"2019-03","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1281482","","","","0"
"2019-04","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1242426","","","","0"
"2019-05","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1341594","","","","0"
"2019-06","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1391189","","","","0"
"2019-07","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1148040","","","","0"
"2019-08","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","980711","","","","0"
"2019-09","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","835695","","","","0"
"2019-10","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1567960","","","","0"
"2019-11","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1625604","","","","0"
"2019-12","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1381238","","","","0"
"2020-01","Atlantic provinces","2016A00011","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757118","2.2.1","1441261","","","","0"
