"REF_DATE","GEO","DGUID","Coal types and uses","Coal volume","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-08","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","x","","","0"
"2022-09","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","x","","","0"
"2022-10","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","x","","","0"
"2022-11","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","x","","","0"
"2022-12","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","x","","","0"
"2008-01","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-02","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-03","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-04","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-05","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-06","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-07","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-08","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-09","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-10","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-11","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-12","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-01","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-02","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-03","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-04","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-05","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-06","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-07","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-08","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-09","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-10","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-11","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2009-12","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-01","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-02","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-03","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-04","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-05","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-06","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-07","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-08","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-09","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2010-10","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-11","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2010-12","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2011-01","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2011-02","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2011-03","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2011-04","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2011-05","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2011-06","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2011-07","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2011-08","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2011-09","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2011-10","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2011-11","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2011-12","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-01","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-02","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-03","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-04","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-05","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-06","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-07","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-08","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-09","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-10","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-11","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-12","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2013-01","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2013-02","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2013-03","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2013-04","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2013-05","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2013-06","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2013-07","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2013-08","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2013-09","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2013-10","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2013-11","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2013-12","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-01","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-02","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-03","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-04","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-05","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-06","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-07","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-08","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-09","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-10","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2014-11","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
