"REF_DATE","GEO","DGUID","Institutional sector","Housing Type","Dwelling Occupation","Dwelling type","Tenure type","Estimate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","39892","","","","0"
"2019-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","40017","","","","0"
"2020-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","40142","","","","0"
"2020-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","40268","","","","0"
"2020-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","40394","","","","0"
"2020-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","40520","","","","0"
"2021-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","40646","","","","0"
"2021-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","40890","","","","0"
"2021-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","41073","","","","0"
"2021-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","41223","","","","0"
"2022-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","41333","","","","0"
"2022-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","41475","","","","0"
"2022-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","41625","","","","0"
"2022-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","41747","","","","0"
"2023-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","41858","","","","0"
"2023-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","41974","","","","0"
"2023-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","42116","","","","0"
"2023-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","42261","","","","0"
"2024-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","42409","","","","0"
"2024-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","42538","","","","0"
"2024-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","42645","","","","0"
"2024-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","42783","","","","0"
"2025-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","42968","","","","0"
"2025-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","43164","","","","0"
"2025-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","43348","","","","0"
"2025-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Single house","Renter","Unit of housing","Count","436","units","0","v1545136797","9.1.1.1.2.4.1","43698","","","","0"
"2016-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14448","","","","0"
"2016-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14491","","","","0"
"2016-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14534","","","","0"
"2017-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14578","","","","0"
"2017-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14622","","","","0"
"2017-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14667","","","","0"
"2017-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14714","","","","0"
"2018-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14760","","","","0"
"2018-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14807","","","","0"
"2018-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14855","","","","0"
"2018-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14902","","","","0"
"2019-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14950","","","","0"
"2019-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","14999","","","","0"
"2019-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15047","","","","0"
"2019-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15096","","","","0"
"2020-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15145","","","","0"
"2020-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15194","","","","0"
"2020-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15243","","","","0"
"2020-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15292","","","","0"
"2021-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15342","","","","0"
"2021-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15435","","","","0"
"2021-07","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15486","","","","0"
"2021-10","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15555","","","","0"
"2022-01","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15612","","","","0"
"2022-04","Saskatchewan","2021A000247","Total economy","Total housing type","Total private dwellings","Double house","Total tenure type","Unit of housing","Count","436","units","0","v1545136802","9.1.1.1.3.1.1","15662","","","","0"
