"REF_DATE","GEO","DGUID","Age (15C)","Gender (3)","Statistics (2)","Religion (25)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","2021 Counts","Muslim","","0","units","0","","7.1.2.1.21","985","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","2021 Counts","Sikh","","0","units","0","","7.1.2.1.22","685","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","7.1.2.1.23","30","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","7.1.2.1.24","295","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","7.1.2.1.25","22390","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","Total - Religion","","0","units","0","","7.1.2.2.1","0.2","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","Buddhist","","0","units","0","","7.1.2.2.2","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","Christian","","0","units","0","","7.1.2.2.3","0.1","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","Hindu","","0","units","0","","7.1.2.2.19","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","Jewish","","0","units","0","","7.1.2.2.20","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","Muslim","","0","units","0","","7.1.2.2.21","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","Sikh","","0","units","0","","7.1.2.2.22","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","7.1.2.2.23","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","7.1.2.2.24","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Men+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","7.1.2.2.25","0.1","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","Total - Religion","","0","units","0","","7.1.3.1.1","76940","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","Buddhist","","0","units","0","","7.1.3.1.2","435","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","Christian","","0","units","0","","7.1.3.1.3","53835","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","Hindu","","0","units","0","","7.1.3.1.19","410","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","Jewish","","0","units","0","","7.1.3.1.20","85","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","Muslim","","0","units","0","","7.1.3.1.21","735","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","Sikh","","0","units","0","","7.1.3.1.22","480","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","7.1.3.1.23","45","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","7.1.3.1.24","470","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","7.1.3.1.25","20440","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","Total - Religion","","0","units","0","","7.1.3.2.1","0.2","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","Buddhist","","0","units","0","","7.1.3.2.2","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","Christian","","0","units","0","","7.1.3.2.3","0.1","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","Hindu","","0","units","0","","7.1.3.2.19","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","Jewish","","0","units","0","","7.1.3.2.20","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","Muslim","","0","units","0","","7.1.3.2.21","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","Sikh","","0","units","0","","7.1.3.2.22","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","7.1.3.2.23","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","7.1.3.2.24","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","Total - Age","Women+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","7.1.3.2.25","0.1","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","2021 Counts","Total - Religion","","0","units","0","","7.2.1.1.1","23580","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","2021 Counts","Buddhist","","0","units","0","","7.2.1.1.2","70","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","2021 Counts","Christian","","0","units","0","","7.2.1.1.3","12985","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","2021 Counts","Hindu","","0","units","0","","7.2.1.1.19","115","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","2021 Counts","Muslim","","0","units","0","","7.2.1.1.21","485","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","2021 Counts","Sikh","","0","units","0","","7.2.1.1.22","45","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","7.2.1.1.23","15","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","7.2.1.1.24","95","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","7.2.1.1.25","9770","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","7.2.1.2.1","0.1","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","7.2.1.2.2","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","Christian","","0","units","0","","7.2.1.2.3","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","7.2.1.2.19","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","7.2.1.2.20","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","7.2.1.2.21","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","7.2.1.2.22","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","7.2.1.2.23","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","7.2.1.2.24","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","7.2.1.2.25","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","2021 Counts","Total - Religion","","0","units","0","","7.2.2.1.1","12095","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","2021 Counts","Buddhist","","0","units","0","","7.2.2.1.2","40","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","2021 Counts","Christian","","0","units","0","","7.2.2.1.3","6745","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","2021 Counts","Hindu","","0","units","0","","7.2.2.1.19","45","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","2021 Counts","Muslim","","0","units","0","","7.2.2.1.21","275","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","2021 Counts","Sikh","","0","units","0","","7.2.2.1.22","25","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","7.2.2.1.23","10","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","7.2.2.1.24","40","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","7.2.2.1.25","4915","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","Total - Religion","","0","units","0","","7.2.2.2.1","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","Buddhist","","0","units","0","","7.2.2.2.2","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","Christian","","0","units","0","","7.2.2.2.3","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","Hindu","","0","units","0","","7.2.2.2.19","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","Jewish","","0","units","0","","7.2.2.2.20","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","Muslim","","0","units","0","","7.2.2.2.21","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","Sikh","","0","units","0","","7.2.2.2.22","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","7.2.2.2.23","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","7.2.2.2.24","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Men+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","7.2.2.2.25","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","2021 Counts","Total - Religion","","0","units","0","","7.2.3.1.1","11490","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","2021 Counts","Buddhist","","0","units","0","","7.2.3.1.2","30","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","2021 Counts","Christian","","0","units","0","","7.2.3.1.3","6245","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","2021 Counts","Hindu","","0","units","0","","7.2.3.1.19","65","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","2021 Counts","Muslim","","0","units","0","","7.2.3.1.21","210","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","2021 Counts","Sikh","","0","units","0","","7.2.3.1.22","25","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","7.2.3.1.23","10","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","7.2.3.1.24","55","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","7.2.3.1.25","4855","","","","0"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","% distribution (2021)","Total - Religion","","0","units","0","","7.2.3.2.1","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","% distribution (2021)","Buddhist","","0","units","0","","7.2.3.2.2","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","% distribution (2021)","Christian","","0","units","0","","7.2.3.2.3","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","% distribution (2021)","Hindu","","0","units","0","","7.2.3.2.19","0.0","","","","1"
"2021","Prince Edward Island","2021A000211","0 to 14 years","Women+","% distribution (2021)","Jewish","","0","units","0","","7.2.3.2.20","0.0","","","","1"
