"Entry","Name","Origin","Source","Lat","Lon","CollDate","CollDate_Group","a","b","c","DTF_Cluster","DTF_PC1","DTF_PC2","DTF_PC3","myG_PC1","myG_PC2","myG_PC3","STR_Group","G1","G2","G3","G4","G5","G6","G7","G8","Region","SubRegion","ISO3","Country_Lat","Country_Lon","Size","SeedMass1000","diameter","CotyledonColor","TestaColor","TestaPattern","BlackTesta","Urls"
297,"PI 472327 LSP AGL","India","USDA",28.05,79.11666667,1980,"1960-1980",-0.0202756615230538,0.000491271789805752,0.00219166525227881,2,-5.0467098317867,-0.138207137152731,0.26389582783902,279.172714918072,11.1029413255714,-268.948855729304,"G4",0,0,0,1,0,0,0,0,"Asia","Southern Asia","IND",22.88578035,79.61197355,"S",24.027149321267,0.33,"Red","Grey","Mottle2","Mottle","https://purl.org/germplasm/id/9fa30d92-a489-4b15-948c-e02685c2d946;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818642"
298,"PI 472380 LSP AGL","India","USDA",28.98333333,77.7,1980,"1960-1980",-0.0196624648627904,0.000556905418702028,0.0020729061633286,2,-5.33792795920833,0.387877924607411,0.00487718423050314,275.903519946039,9.04036540856716,-258.973063390285,"G4",0,0,0,1,0,0,0,0,"Asia","Southern Asia","IND",22.88578035,79.61197355,"S",25.5354659248957,0.376,"Red","Grey","Dotted","Present","https://purl.org/germplasm/id/5f7ab412-6d14-4cf2-992b-9f10bdef6f59;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818648"
299,"PI 472416 LSP AGL","India","USDA",NA,NA,1980,"1960-1980",-0.0192280039566828,0.00036042216910485,0.00220547522154054,2,-3.40459161028731,0.113062353800616,1.06607074797674,246.831528951492,2.40600015288817,-235.340958756715,"G4",0,0,0,1,0,0,0,0,"Asia","Southern Asia","IND",22.88578035,79.61197355,"S",23.5422602089269,0.353,"Red","Grey","Dotted;Marbled","Pattern","https://purl.org/germplasm/id/db69b968-e170-4ab9-afd8-7a9646f68340;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818651"
300,"PI 472488 LSP AGL","India","USDA",NA,NA,1980,"1960-1980",-0.0190111713527384,0.000439049616354197,0.00215561060567195,2,-5.18098958939085,-0.00321007648508664,0.914234455152337,270.132739435717,7.5269527563404,-255.747613597728,"G4",0,0,0,1,0,0,0,0,"Asia","Southern Asia","IND",22.88578035,79.61197355,"S",23.2708333333333,0.362,"Red","Black","Marbled","Present","https://purl.org/germplasm/id/b4a787a5-2b78-419d-b44e-efeaabc5b3ab;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818655"
301,"PI 472559 LSP AGL","India","USDA",NA,NA,1980,"1960-1980",-0.0199550606745809,0.000351161321703371,0.00229320700385055,2,-4.03445187122802,-0.44744827384266,1.31049248938705,278.834546301448,10.7629458900341,-265.725175503128,"G4",0,0,0,1,0,0,0,0,"Asia","Southern Asia","IND",22.88578035,79.61197355,"S",21.3628318584071,0.31,"Red","Grey","Dotted;Marbled","Pattern","https://purl.org/germplasm/id/4a28dad0-1eaf-4074-9603-88bd3252ef45;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818658"
302,"PI 472561 LSP AGL","India","USDA",NA,NA,1980,"1960-1980",-0.019033327985683,0.000399107682504677,0.00218436025561545,2,-4.85123054262496,0.0993902651649923,1.2111082289835,265.462349397078,6.89396448345084,-250.617001490107,"G4",0,0,0,1,0,0,0,0,"Asia","Southern Asia","IND",22.88578035,79.61197355,"S",25.5442176870748,0.318,"Red","Grey","Dotted;Marbled","Pattern","https://purl.org/germplasm/id/ab72390c-3670-4a43-b695-50d7d215365e;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818659"
303,"PI 472569 LSP AGL","Egypt","USDA",NA,NA,1980,"1960-1980",-0.018203896662638,0.000444728289849537,0.0020748783364212,2,-4.80177984738836,0.386651237464084,0.977030507119484,274.589499635013,10.3895827003019,-261.565301967527,"G4",0,0,0,1,0,0,0,0,"Africa","Northern Africa","EGY",26.49593108,29.8618993,"S",22.7707808564232,0.313,"Red","Grey","Dotted;Marbled","Pattern","https://purl.org/germplasm/id/2bde76c5-d095-4cbe-8191-5ca0fdcf0ac9;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818662"
304,"PI 472588 LSP AGL","Egypt","USDA",NA,NA,1980,"1960-1980",-0.0197545871767145,0.00039789000708728,0.00210761535832204,6,1.15415106807114,0.0401716998212871,0.0243747357914225,176.637305867028,1.8812073515401,128.584106644682,"Mix",0,0.330389,0.669611,0,0,0,0,0,"Africa","Northern Africa","EGY",26.49593108,29.8618993,"M",39.5194541231127,0.448,"Yellow","Green","Dotted","Pattern","https://purl.org/germplasm/id/41eaabd0-4864-41ac-bee6-05e3f81d03de;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818663"
305,"PI 472590 LSP AGL","Lebanon","USDA",NA,NA,1980,"1960-1980",-0.0226808343054741,0.000313840240119954,0.00246117646684974,5,0.669564783580005,-2.41851373352091,0.527851061132764,163.106759261418,3.9178092271543,169.989767951979,"Mix",0.45831,0,0.54169,0,0,0,0,0,"Asia","Western Asia","LBN",33.92306993,35.88016327,"M",45.1387347391787,0.488,"Yellow","Grey","Absent","Absent","https://purl.org/germplasm/id/7613644c-3548-4818-891b-9377e28b178e;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818664"
306,"PI 472615 LSP AGL","Jordan","USDA",NA,NA,1980,"1960-1980",-0.0208634367931187,0.000378709160215949,0.00232646447904839,2,-3.29785270356132,-0.904039595718641,0.559789595014589,-108.752865127854,-154.74909979084,-23.7017162375559,"Mix",0,0.091812,0.000709,0.015358,0.194943,0,0.697178,0,"Asia","Western Asia","JOR",31.24579389,36.77137251,"M",55.4115853658537,0.494,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/e31a6f9b-f3a1-4bd5-a887-a86980a7df0c;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818665"
307,"PI 472629 LSP AGL","Iran","USDA",35.18333333,59.38333333,1980,"1960-1980",-0.0235547864432119,0.000517771690320821,0.0023283126099328,4,-0.969852787556989,-1.45585283160249,-1.99674609209582,121.432867948432,61.7683592025418,88.7266240556973,"G1",0.91852,0,0,0,0,0.08148,0,0,"Asia","Southern Asia","IRN",32.41,54.41,"S",35.8556461001164,0.367,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/527fba53-099a-4cec-8b65-e25df6a9e5d4;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818666"
308,"PI 477921 LSP AGL","USA","USDA",46.73,-117.16,1983,"1980-2000",-0.0221265611876935,0.00076137967500772,0.0019507553228446,4,-1.72204394879364,0.0190293428630426,-2.672651682336,-192.078605894379,63.3185785163536,0.068314989841478,"Mix",0,0,0,0,0,0,0.387726,0.612273,"Americas","Northern America","USA",39,-101.5,"L",57.910447761194,0.597,"Red/Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/e8fa4eab-3ced-4422-83a2-b78e611ed87a;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818669"
309,"PI 490288 LSP AGL","France","USDA",NA,NA,1984,"1980-2000",-0.0185688428284169,0.000437796029153482,0.00193422194267796,7,2.07080824102897,1.32119870519002,-0.966409687962032,-156.814601129166,176.287262649082,-1.12318626976762,"G8",0,0,0,0,0,0,0,1,"Europe","Western Europe","FRA",46.18700581,2.53618475,"M",33.3926981300089,0.428,"Yellow","Dark Green","Marbled","Pattern","https://purl.org/germplasm/id/11553f36-7e27-49c3-b0d3-0c64ca7e7c9e;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818672;http://grs.icarda.org/accessions/?IG=4740"
310,"PI 490289 LSP AGL","France","USDA",NA,NA,1984,"1980-2000",-0.0218941160242404,0.000342923446301381,0.00234962209923032,6,1.16251105759519,-1.6902419106276,-0.195028864353126,-170.249456141717,116.357429430299,-12.544733576731,"Mix",0,0,0,0,0,0,0.20681,0.79319,"Europe","Western Europe","FRA",46.18700581,2.53618475,"L",48.5333333333333,0.512,"Yellow","Dark Green","Marbled","Pattern","https://purl.org/germplasm/id/dde173dc-4915-4c0e-a3ec-854feb95e789;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818673"
311,"PI 508090 AGL","USA","USDA",46.73,-117.16,1987,"1980-2000",-0.0224174731332598,0.000552606964518869,0.00218792938807677,4,-1.07994705660104,-0.436340178801579,-1.96662408863425,-182.919540277407,79.7490535653333,8.30710483163659,"Mix",0,0,0,0,0,0,0.362935,0.637064,"Americas","Northern America","USA",39,-101.5,"L",61.7441860465116,0.595,"Yellow","Green","Mottle1","Mottle","https://purl.org/germplasm/id/c6507136-1ba9-4421-a9ce-69270e7fcebb;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1403026"
312,"PI 518733 LSP AGL","Brazil","USDA",NA,NA,1988,"1980-2000",-0.0147770857328486,0.000370740450005062,0.00165427076650383,8,4.72152192624613,3.67537860439977,0.181950185147357,-176.611518584864,119.94446736542,1.9757770394461,"G8",0,0,0,0,0,0,0.175239,0.82476,"Americas","South America","BRA",-10.78777567,-53.09783199,"M",35.9572400388727,0.476,"Red","Green","Mottle1","Mottle","https://purl.org/germplasm/id/b98ec7d5-9ebe-4f56-870d-21705d4a4e7c;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818678"
313,"PI 518734 LSP AGL","Brazil","USDA",NA,NA,1988,"1980-2000",-0.0142831233063409,0.000349466722373866,0.00163763665329572,8,4.26379762968355,4.38922104921483,0.0250702572797288,-174.2980258896,142.442981502576,0.327431839636226,"G8",0,0,0,0,0,0,0.139283,0.860717,"Americas","South America","BRA",-10.78777567,-53.09783199,"M",31.6514522821577,0.426,"Red","Green","Mottle1","Absent","https://purl.org/germplasm/id/7c1ba88c-10d7-444a-910f-99342b0d505b;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818679"
314,"PI 533688 LSP AGL","Spain","USDA",37.58333333,-4.63333333,1987,"1980-2000",-0.0188596215241839,0.000267993609165986,0.00214770017721388,7,3.59551159644409,-0.498235995533633,1.28031052967351,-190.090273911251,-94.2864192007875,-11.7592886202007,"Mix",0,0,0,0,0,0,0.780678,0.219322,"Europe","Southern Europe","ESP",40.24448626,-3.64754874,"M",69.9277108433735,0.449,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/913f2102-d04b-4c35-ae2c-ec9c26ff73ea;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818680"
315,"PI 533693 LSP AGL","Spain","USDA",42.33333333,-5.36666667,1987,"1980-2000",-0.0182273265456259,0.000391938719964303,0.00194720931565969,7,3.19528346048636,0.934786402199663,-0.225255140283356,-159.997880835109,188.509182639081,-6.13388986345194,"G8",0,0,0,0,0,0,0,1,"Europe","Southern Europe","ESP",40.24448626,-3.64754874,"M",33.2950631458094,0.47,"Yellow","Dark Green","Marbled","Pattern","https://purl.org/germplasm/id/7ec2efac-4783-4b67-8c0e-2deca71e67a8;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818683"
316,"PI 612875 AGL","Syria","USDA",NA,NA,NA,NA,-0.0221011792479889,0.000225216212510356,0.00258145846395501,5,-1.84692765619413,-2.38199060628621,2.20244365392386,152.622519307151,31.5781861901452,-155.417214359393,"Mix",0,0.571288,0,0.428712,0,0,0,0,"Asia","Western Asia","SYR",35.24,38.59,"S",29.7913188647746,0.365,"Red","Grey","Dotted","Pattern","https://purl.org/germplasm/id/65202f4c-98d5-47bf-a60f-66dc3abbfdea;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1595427"
317,"PI 643451 AGL","Ethiopia","USDA",NA,NA,2006,"2000-2014",-0.0183399181751561,0.000350951770657532,0.00216318517490985,2,-3.6818261188572,-0.0168538541228362,1.61592174437895,198.748733803558,15.9420109099318,-159.918699961534,"Mix",0,0.420444,0,0.579555,0,0,0,0,"Africa","Eastern Africa","ETH",8.62278417,39.6008014,"S",28.7254901960784,0.369,"Red","Grey","Dotted;Marbled","Pattern","https://purl.org/germplasm/id/c5702ee0-194f-498e-b7b9-0805fa370dfb;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1712525;http://grs.icarda.org/accessions/?IG=117680"
318,"PI 643452 AGL","Syria","USDA",NA,NA,2006,"2000-2014",-0.0195183247403535,0.000314801805641738,0.00229639763139978,2,-3.78959735709629,-0.401460143605397,1.47329886802222,195.924810379276,15.38156017646,-157.790803009754,"Mix",0,0.420363,0,0.579637,0,0,0,0,"Asia","Western Asia","SYR",35.24,38.59,"M",28.5586392121755,0.422,"Red","Grey","Dotted;Marbled","Pattern","https://purl.org/germplasm/id/08a3c1a9-d7a0-47b5-8881-8c6d9c95ff7a;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1712540;http://grs.icarda.org/accessions/?IG=71402"
319,"Shasta AGL","USA","USDA",46.73,-117.16,2008,"2000-2014",-0.0183320127289951,0.000640245374777393,0.0017356138915457,3,0.279862304871553,1.86107491942397,-1.37909315359942,-142.386538727006,65.7462993773987,20.185258295839,"Mix",0.016325,0,0.002668,0,0,0.049163,0.323487,0.608357,"Americas","Northern America","USA",39,-101.5,"L",56.927374301676,0.551,"Yellow","Green","Absent","Absent",NA
320,"W6 27754 LSP AGL","USDA","USDA",NA,NA,2006,"2000-2014",-0.0160081097618917,0.000347410544498504,0.00179639846940473,8,3.86286490089499,2.73238168889673,0.224152390500154,-134.543932140801,149.940401695854,9.36324286746144,"G8",0.030376,0,0,0,0.022194,0,0,0.947429,"Other","Other",NA,NA,NA,"M",39.4712853236098,0.472,"Yellow","Green","Absent","Absent","https://purl.org/germplasm/id/7e3c5e6d-b51f-43c3-8af9-b44fee886227;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818693"
321,"W6 27760 LSP AGL","USDA","USDA",NA,NA,NA,NA,-0.0172752483133885,0.000455583885033414,0.00187852709729408,3,-1.35685285593741,1.96005833759135,-0.0637430824375638,-144.290115409935,104.85450796116,-3.08107672516429,"Mix",0,0,0,0,0,0,0.256745,0.743255,"Other","Other",NA,NA,NA,"M",37.0200573065903,0.443,"Red","Brown","Absent","Absent","https://purl.org/germplasm/id/6b438cde-f20b-42e3-977f-02a2d1887b8c;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1852928"
322,"W6 27763 LSP AGL","USDA","USDA",NA,NA,2009,"2000-2014",-0.0215126254824562,0.00021687219828786,0.00250802114367177,5,-0.401714649275485,-2.32981019961695,2.0625448043268,-87.4594535749527,-307.107547156265,3.86496992389385,"G5",0,0,0,0,1,0,0,0,"Other","Other",NA,NA,NA,"M",34.2127659574468,0.41,"Red","Tan","Absent","Absent","https://purl.org/germplasm/id/80c249c2-f4ac-45f6-91f5-a14878ad1231;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1852929;http://grs.icarda.org/accessions/?IG=5588"
323,"W6 27766 LSP AGL","USDA","USDA",NA,NA,2006,"2000-2014",-0.0155001196851983,0.000448645173674161,0.00186231239256684,2,-5.36056584597754,1.58636786449282,1.21431054158524,-19.983429901245,55.9189673742563,-33.5745756699906,"Mix",0,0.621093,0,0,0,0,0.127817,0.25109,"Other","Other",NA,NA,NA,"M",36.4832793959008,0.433,"Red","Grey","Dotted","Pattern","https://purl.org/germplasm/id/bdec971e-2a9d-45c5-946c-ec5bf2bdd35f;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818701;http://grs.icarda.org/accessions/?IG=76256"
324,"W6 27767 LSP AGL","USDA","USDA",NA,NA,2006,"2000-2014",-0.019400974036278,0.000235334096056771,0.00228054593046197,5,0.848880201288209,-1.03273190076622,1.99790274889429,69.3803114732912,39.084323838264,-44.5034794230759,"G2",0,1,0,0,0,0,0,0,"Other","Other",NA,NA,NA,"S",35.9785522788204,0.385,"Red","Grey","Dotted","Pattern","https://purl.org/germplasm/id/ff8e9842-8c6e-4c8d-9ebf-756c589a68ad;https://training.ars-grin.gov/gringlobal/AccessionDetail.aspx?id=1818702"
